timestamp,RATE A,RATE B,RATE C,load
2023-08-04 01:00:00,0.0,84.45,0.0,84.45
2023-08-04 01:15:00,0.0,82.79,0.0,82.79
2023-08-04 01:30:00,0.0,81.62,0.0,81.62
2023-08-04 01:45:00,0.0,81.2,0.0,81.2
2023-08-04 02:00:00,0.0,83.51,0.0,83.51
2023-08-04 02:15:00,0.0,79.24,0.0,79.24
2023-08-04 02:30:00,0.0,78.96,0.0,78.96
2023-08-04 02:45:00,0.0,78.64,0.0,78.64
2023-08-04 03:00:00,0.0,78.83,0.0,78.83
2023-08-04 03:15:00,0.0,80.14,0.0,80.14
2023-08-04 03:30:00,0.0,77.17,0.0,77.17
2023-08-04 03:45:00,0.0,76.93,0.0,76.93
2023-08-04 04:00:00,0.0,77.14,0.0,77.14
2023-08-04 04:15:00,0.0,78.09,0.0,78.09
2023-08-04 04:30:00,0.0,79.91,0.0,79.91
2023-08-04 04:45:00,0.0,75.54,0.0,75.54
2023-08-04 05:00:00,0.0,75.2,0.0,75.2
2023-08-04 05:15:00,0.0,74.59,0.0,74.59
2023-08-04 05:30:00,0.0,74.75,0.0,74.75
2023-08-04 05:45:00,0.0,81.35,0.0,81.35
2023-08-04 06:00:00,0.0,77.85,0.0,77.85
2023-08-04 06:15:00,0.0,72.9,0.0,72.9
2023-08-04 06:30:00,0.0,69.82,0.0,69.82
2023-08-04 06:45:00,0.0,72.96,0.0,72.96
2023-08-04 07:00:00,0.0,72.16,0.0,72.16
2023-08-04 07:15:00,0.0,79.66,0.0,79.66
2023-08-04 07:30:00,0.0,86.12,0.0,86.12
2023-08-04 07:45:00,0.0,100.7,0.0,100.7
2023-08-04 08:00:00,0.0,114.12,0.0,114.12
2023-08-04 08:15:00,0.0,129.99,0.0,129.99
2023-08-04 08:30:00,0.0,160.09,0.0,160.09
2023-08-04 08:45:00,0.0,183.88,0.0,183.88
2023-08-04 09:00:00,203.62,0.0,0.0,203.62
2023-08-04 09:15:00,214.6,0.0,0.0,214.6
2023-08-04 09:30:00,226.65,0.0,0.0,226.65
2023-08-04 09:45:00,235.45,0.0,0.0,235.45
2023-08-04 10:00:00,242.47,0.0,0.0,242.47
2023-08-04 10:15:00,244.4,0.0,0.0,244.4
2023-08-04 10:30:00,248.81,0.0,0.0,248.81
2023-08-04 10:45:00,243.81,0.0,0.0,243.81
2023-08-04 11:00:00,237.94,0.0,0.0,237.94
2023-08-04 11:15:00,231.03,0.0,0.0,231.03
2023-08-04 11:30:00,228.07,0.0,0.0,228.07
2023-08-04 11:45:00,224.15,0.0,0.0,224.15
2023-08-04 12:00:00,219.16,0.0,0.0,219.16
2023-08-04 12:15:00,220.41,0.0,0.0,220.41
2023-08-04 12:30:00,231.24,0.0,0.0,231.24
2023-08-04 12:45:00,225.4,0.0,0.0,225.4
2023-08-04 13:00:00,238.69,0.0,0.0,238.69
2023-08-04 13:15:00,245.61,0.0,0.0,245.61
2023-08-04 13:30:00,250.39,0.0,0.0,250.39
2023-08-04 13:45:00,242.32,0.0,0.0,242.32
2023-08-04 14:00:00,234.24,0.0,0.0,234.24
2023-08-04 14:15:00,242.92,0.0,0.0,242.92
2023-08-04 14:30:00,249.24,0.0,0.0,249.24
2023-08-04 14:45:00,238.69,0.0,0.0,238.69
2023-08-04 15:00:00,221.95,0.0,0.0,221.95
2023-08-04 15:15:00,212.5,0.0,0.0,212.5
2023-08-04 15:30:00,214.84,0.0,0.0,214.84
2023-08-04 15:45:00,203.54,0.0,0.0,203.54
2023-08-04 16:00:00,192.76,0.0,0.0,192.76
2023-08-04 16:15:00,186.2,0.0,0.0,186.2
2023-08-04 16:30:00,172.55,0.0,0.0,172.55
2023-08-04 16:45:00,153.43,0.0,0.0,153.43
2023-08-04 17:00:00,135.33,0.0,0.0,135.33
2023-08-04 17:15:00,120.93,0.0,0.0,120.93
2023-08-04 17:30:00,110.15,0.0,0.0,110.15
2023-08-04 17:45:00,106.78,0.0,0.0,106.78
2023-08-04 18:00:00,102.78,0.0,0.0,102.78
2023-08-04 18:15:00,104.7,0.0,0.0,104.7
2023-08-04 18:30:00,102.49,0.0,0.0,102.49
2023-08-04 18:45:00,116.98,0.0,0.0,116.98
2023-08-04 19:00:00,118.02,0.0,0.0,118.02
2023-08-04 19:15:00,113.53,0.0,0.0,113.53
2023-08-04 19:30:00,111.48,0.0,0.0,111.48
2023-08-04 19:45:00,110.86,0.0,0.0,110.86
2023-08-04 20:00:00,111.35,0.0,0.0,111.35
2023-08-04 20:15:00,108.48,0.0,0.0,108.48
2023-08-04 20:30:00,106.19,0.0,0.0,106.19
2023-08-04 20:45:00,109.33,0.0,0.0,109.33
2023-08-04 21:00:00,110.59,0.0,0.0,110.59
2023-08-04 21:15:00,101.86,0.0,0.0,101.86
2023-08-04 21:30:00,98.96,0.0,0.0,98.96
2023-08-04 21:45:00,96.28,0.0,0.0,96.28
2023-08-04 22:00:00,0.0,97.64,0.0,97.64
2023-08-04 22:15:00,0.0,94.24,0.0,94.24
2023-08-04 22:30:00,0.0,90.03,0.0,90.03
2023-08-04 22:45:00,0.0,89.25,0.0,89.25
2023-08-04 23:00:00,0.0,87.85,0.0,87.85
2023-08-04 23:15:00,0.0,92.04,0.0,92.04
2023-08-04 23:30:00,0.0,88.33,0.0,88.33
2023-08-04 23:45:00,0.0,83.88,0.0,83.88
2023-08-05 00:00:00,0.0,0.0,82.58,82.58
2023-08-05 00:15:00,0.0,0.0,80.12,80.12
2023-08-05 00:30:00,0.0,0.0,83.93,83.93
2023-08-05 00:45:00,0.0,0.0,81.98,81.98
2023-08-05 01:00:00,0.0,0.0,80.9,80.9
2023-08-05 01:15:00,0.0,0.0,79.27,79.27
2023-08-05 01:30:00,0.0,0.0,78.11,78.11
2023-08-05 01:45:00,0.0,0.0,81.7,81.7
2023-08-05 02:00:00,0.0,0.0,77.61,77.61
2023-08-05 02:15:00,0.0,0.0,76.75,76.75
2023-08-05 02:30:00,0.0,0.0,76.54,76.54
2023-08-05 02:45:00,0.0,0.0,78.38,78.38
2023-08-05 03:00:00,0.0,0.0,79.59,79.59
2023-08-05 03:15:00,0.0,0.0,76.58,76.58
2023-08-05 03:30:00,0.0,0.0,75.93,75.93
2023-08-05 03:45:00,0.0,0.0,75.54,75.54
2023-08-05 04:00:00,0.0,0.0,75.95,75.95
2023-08-05 04:15:00,0.0,0.0,76.37,76.37
2023-08-05 04:30:00,0.0,0.0,72.48,72.48
2023-08-05 04:45:00,0.0,0.0,72.64,72.64
2023-08-05 05:00:00,0.0,0.0,73.32,73.32
2023-08-05 05:15:00,0.0,0.0,74.22,74.22
2023-08-05 05:30:00,0.0,0.0,73.8,73.8
2023-08-05 05:45:00,0.0,0.0,73.32,73.32
2023-08-05 06:00:00,0.0,0.0,73.35,73.35
2023-08-05 06:15:00,0.0,0.0,71.5,71.5
2023-08-05 06:30:00,0.0,0.0,72.32,72.32
2023-08-05 06:45:00,0.0,0.0,72.35,72.35
2023-08-05 07:00:00,0.0,0.0,68.83,68.83
2023-08-05 07:15:00,0.0,0.0,71.09,71.09
2023-08-05 07:30:00,0.0,0.0,78.53,78.53
2023-08-05 07:45:00,0.0,0.0,98.72,98.72
2023-08-05 08:00:00,0.0,0.0,119.81,119.81
2023-08-05 08:15:00,0.0,0.0,121.86,121.86
2023-08-05 08:30:00,0.0,0.0,127.6,127.6
2023-08-05 08:45:00,0.0,0.0,140.59,140.59
2023-08-05 09:00:00,0.0,0.0,141.33,141.33
2023-08-05 09:15:00,0.0,0.0,135.28,135.28
2023-08-05 09:30:00,0.0,0.0,139.12,139.12
2023-08-05 09:45:00,0.0,0.0,145.56,145.56
2023-08-05 10:00:00,0.0,0.0,137.06,137.06
2023-08-05 10:15:00,0.0,0.0,148.36,148.36
2023-08-05 10:30:00,0.0,0.0,148.93,148.93
2023-08-05 10:45:00,0.0,0.0,151.41,151.41
2023-08-05 11:00:00,0.0,0.0,153.94,153.94
2023-08-05 11:15:00,0.0,0.0,144.2,144.2
2023-08-05 11:30:00,0.0,0.0,145.26,145.26
2023-08-05 11:45:00,0.0,0.0,145.07,145.07
2023-08-05 12:00:00,0.0,0.0,148.67,148.67
2023-08-05 12:15:00,0.0,0.0,141.57,141.57
2023-08-05 12:30:00,0.0,0.0,133.96,133.96
2023-08-05 12:45:00,0.0,0.0,150.2,150.2
2023-08-05 13:00:00,0.0,0.0,146.81,146.81
2023-08-05 13:15:00,0.0,0.0,143.89,143.89
2023-08-05 13:30:00,0.0,0.0,144.07,144.07
2023-08-05 13:45:00,0.0,0.0,149.01,149.01
2023-08-05 14:00:00,0.0,0.0,152.07,152.07
2023-08-05 14:15:00,0.0,0.0,152.05,152.05
2023-08-05 14:30:00,0.0,0.0,137.15,137.15
2023-08-05 14:45:00,0.0,0.0,149.01,149.01
2023-08-05 15:00:00,0.0,0.0,129.69,129.69
2023-08-05 15:15:00,0.0,0.0,129.78,129.78
2023-08-05 15:30:00,0.0,0.0,126.1,126.1
2023-08-05 15:45:00,0.0,0.0,135.43,135.43
2023-08-05 16:00:00,0.0,0.0,122.04,122.04
2023-08-05 16:15:00,0.0,0.0,124.2,124.2
2023-08-05 16:30:00,0.0,0.0,114.73,114.73
2023-08-05 16:45:00,0.0,0.0,112.04,112.04
2023-08-05 17:00:00,0.0,0.0,96.16,96.16
2023-08-05 17:15:00,0.0,0.0,94.4,94.4
2023-08-05 17:30:00,0.0,0.0,94.4,94.4
2023-08-05 17:45:00,0.0,0.0,92.59,92.59
2023-08-05 18:00:00,0.0,0.0,87.27,87.27
2023-08-05 18:15:00,0.0,0.0,90.91,90.91
2023-08-05 18:30:00,0.0,0.0,94.48,94.48
2023-08-05 18:45:00,0.0,0.0,106.8,106.8
2023-08-05 19:00:00,0.0,0.0,101.45,101.45
2023-08-05 19:15:00,0.0,0.0,98.74,98.74
2023-08-05 19:30:00,0.0,0.0,101.2,101.2
2023-08-05 19:45:00,0.0,0.0,100.77,100.77
2023-08-05 20:00:00,0.0,0.0,99.56,99.56
2023-08-05 20:15:00,0.0,0.0,97.66,97.66
2023-08-05 20:30:00,0.0,0.0,99.93,99.93
2023-08-05 20:45:00,0.0,0.0,98.54,98.54
2023-08-05 21:00:00,0.0,0.0,96.95,96.95
2023-08-05 21:15:00,0.0,0.0,95.46,95.46
2023-08-05 21:30:00,0.0,0.0,95.06,95.06
2023-08-05 21:45:00,0.0,0.0,93.41,93.41
2023-08-05 22:00:00,0.0,0.0,97.75,97.75
2023-08-05 22:15:00,0.0,0.0,93.2,93.2
2023-08-05 22:30:00,0.0,0.0,88.67,88.67
2023-08-05 22:45:00,0.0,0.0,90.22,90.22
2023-08-05 23:00:00,0.0,0.0,91.2,91.2
2023-08-05 23:15:00,0.0,0.0,86.4,86.4
2023-08-05 23:30:00,0.0,0.0,82.79,82.79
2023-08-05 23:45:00,0.0,0.0,80.75,80.75
2023-08-06 00:00:00,0.0,0.0,85.8,85.8
2023-08-06 00:15:00,0.0,0.0,85.33,85.33
2023-08-06 00:30:00,0.0,0.0,79.48,79.48
2023-08-06 00:45:00,0.0,0.0,78.96,78.96
2023-08-06 01:00:00,0.0,0.0,78.25,78.25
2023-08-06 01:15:00,0.0,0.0,78.17,78.17
2023-08-06 01:30:00,0.0,0.0,80.06,80.06
2023-08-06 01:45:00,0.0,0.0,75.77,75.77
2023-08-06 02:00:00,0.0,0.0,75.08,75.08
2023-08-06 02:15:00,0.0,0.0,74.48,74.48
2023-08-06 02:30:00,0.0,0.0,75.0,75.0
2023-08-06 02:45:00,0.0,0.0,78.2,78.2
2023-08-06 03:00:00,0.0,0.0,74.48,74.48
2023-08-06 03:15:00,0.0,0.0,73.9,73.9
2023-08-06 03:30:00,0.0,0.0,73.67,73.67
2023-08-06 03:45:00,0.0,0.0,73.64,73.64
2023-08-06 04:00:00,0.0,0.0,78.27,78.27
2023-08-06 04:15:00,0.0,0.0,75.06,75.06
2023-08-06 04:30:00,0.0,0.0,74.85,74.85
2023-08-06 04:45:00,0.0,0.0,73.4,73.4
2023-08-06 05:00:00,0.0,0.0,72.08,72.08
2023-08-06 05:15:00,0.0,0.0,73.93,73.93
2023-08-06 05:30:00,0.0,0.0,72.3,72.3
2023-08-06 05:45:00,0.0,0.0,73.69,73.69
2023-08-06 06:00:00,0.0,0.0,73.41,73.41
2023-08-06 06:15:00,0.0,0.0,72.67,72.67
2023-08-06 06:30:00,0.0,0.0,72.03,72.03
2023-08-06 06:45:00,0.0,0.0,70.22,70.22
2023-08-06 07:00:00,0.0,0.0,65.27,65.27
2023-08-06 07:15:00,0.0,0.0,60.83,60.83
2023-08-06 07:30:00,0.0,0.0,72.75,72.75
2023-08-06 07:45:00,0.0,0.0,100.12,100.12
2023-08-06 08:00:00,0.0,0.0,97.75,97.75
2023-08-06 08:15:00,0.0,0.0,93.38,93.38
2023-08-06 08:30:00,0.0,0.0,97.17,97.17
2023-08-06 08:45:00,0.0,0.0,114.15,114.15
2023-08-06 09:00:00,0.0,0.0,106.01,106.01
2023-08-06 09:15:00,0.0,0.0,99.36,99.36
2023-08-06 09:30:00,0.0,0.0,104.15,104.15
2023-08-06 09:45:00,0.0,0.0,112.77,112.77
2023-08-06 10:00:00,0.0,0.0,101.77,101.77
2023-08-06 10:15:00,0.0,0.0,107.83,107.83
2023-08-06 10:30:00,0.0,0.0,117.75,117.75
2023-08-06 10:45:00,0.0,0.0,124.04,124.04
2023-08-06 11:00:00,0.0,0.0,118.77,118.77
2023-08-06 11:15:00,0.0,0.0,108.8,108.8
2023-08-06 11:30:00,0.0,0.0,106.83,106.83
2023-08-06 11:45:00,0.0,0.0,109.93,109.93
2023-08-06 12:00:00,0.0,0.0,101.45,101.45
2023-08-06 12:15:00,0.0,0.0,87.66,87.66
2023-08-06 12:30:00,0.0,0.0,103.67,103.67
2023-08-06 12:45:00,0.0,0.0,108.83,108.83
2023-08-06 13:00:00,0.0,0.0,110.7,110.7
2023-08-06 13:15:00,0.0,0.0,107.25,107.25
2023-08-06 13:30:00,0.0,0.0,99.36,99.36
2023-08-06 13:45:00,0.0,0.0,104.64,104.64
2023-08-06 14:00:00,0.0,0.0,108.88,108.88
2023-08-06 14:15:00,0.0,0.0,104.56,104.56
2023-08-06 14:30:00,0.0,0.0,92.07,92.07
2023-08-06 14:45:00,0.0,0.0,94.45,94.45
2023-08-06 15:00:00,0.0,0.0,103.33,103.33
2023-08-06 15:15:00,0.0,0.0,99.88,99.88
2023-08-06 15:30:00,0.0,0.0,73.5,73.5
2023-08-06 15:45:00,0.0,0.0,98.17,98.17
2023-08-06 16:00:00,0.0,0.0,105.01,105.01
2023-08-06 16:15:00,0.0,0.0,79.67,79.67
2023-08-06 16:30:00,0.0,0.0,73.38,73.38
2023-08-06 16:45:00,0.0,0.0,78.72,78.72
2023-08-06 17:00:00,0.0,0.0,74.9,74.9
2023-08-06 17:15:00,0.0,0.0,73.33,73.33
2023-08-06 17:30:00,0.0,0.0,75.16,75.16
2023-08-06 17:45:00,0.0,0.0,79.56,79.56
2023-08-06 18:00:00,0.0,0.0,77.77,77.77
2023-08-06 18:15:00,0.0,0.0,81.49,81.49
2023-08-06 18:30:00,0.0,0.0,86.72,86.72
2023-08-06 18:45:00,0.0,0.0,90.37,90.37
2023-08-06 19:00:00,0.0,0.0,90.56,90.56
2023-08-06 19:15:00,0.0,0.0,90.07,90.07
2023-08-06 19:30:00,0.0,0.0,90.11,90.11
2023-08-06 19:45:00,0.0,0.0,93.85,93.85
2023-08-06 20:00:00,0.0,0.0,88.24,88.24
2023-08-06 20:15:00,0.0,0.0,89.38,89.38
2023-08-06 20:30:00,0.0,0.0,91.07,91.07
2023-08-06 20:45:00,0.0,0.0,96.69,96.69
2023-08-06 21:00:00,0.0,0.0,91.95,91.95
2023-08-06 21:15:00,0.0,0.0,90.9,90.9
2023-08-06 21:30:00,0.0,0.0,90.27,90.27
2023-08-06 21:45:00,0.0,0.0,90.64,90.64
2023-08-06 22:00:00,0.0,0.0,93.48,93.48
2023-08-06 22:15:00,0.0,0.0,86.19,86.19
2023-08-06 22:30:00,0.0,0.0,84.16,84.16
2023-08-06 22:45:00,0.0,0.0,83.85,83.85
2023-08-06 23:00:00,0.0,0.0,86.74,86.74
2023-08-06 23:15:00,0.0,0.0,85.11,85.11
2023-08-06 23:30:00,0.0,0.0,79.33,79.33
2023-08-06 23:45:00,0.0,0.0,77.5,77.5
2023-08-07 00:00:00,0.0,75.87,0.0,75.87
2023-08-07 00:15:00,0.0,76.95,0.0,76.95
2023-08-07 00:30:00,0.0,76.83,0.0,76.83
2023-08-07 00:45:00,0.0,76.24,0.0,76.24
2023-08-07 01:00:00,0.0,77.08,0.0,77.08
2023-08-07 01:15:00,0.0,74.03,0.0,74.03
2023-08-07 01:30:00,0.0,73.66,0.0,73.66
2023-08-07 01:45:00,0.0,75.12,0.0,75.12
2023-08-07 02:00:00,0.0,72.27,0.0,72.27
2023-08-07 02:15:00,0.0,73.22,0.0,73.22
2023-08-07 02:30:00,0.0,72.48,0.0,72.48
2023-08-07 02:45:00,0.0,71.95,0.0,71.95
2023-08-07 03:00:00,0.0,75.08,0.0,75.08
2023-08-07 03:15:00,0.0,72.37,0.0,72.37
2023-08-07 03:30:00,0.0,72.35,0.0,72.35
2023-08-07 03:45:00,0.0,72.12,0.0,72.12
2023-08-07 04:00:00,0.0,71.74,0.0,71.74
2023-08-07 04:15:00,0.0,75.38,0.0,75.38
2023-08-07 04:30:00,0.0,73.11,0.0,73.11
2023-08-07 04:45:00,0.0,71.54,0.0,71.54
2023-08-07 05:00:00,0.0,71.75,0.0,71.75
2023-08-07 05:15:00,0.0,68.04,0.0,68.04
2023-08-07 05:30:00,0.0,71.88,0.0,71.88
2023-08-07 05:45:00,0.0,70.19,0.0,70.19
2023-08-07 06:00:00,0.0,71.61,0.0,71.61
2023-08-07 06:15:00,0.0,70.75,0.0,70.75
2023-08-07 06:30:00,0.0,73.0,0.0,73.0
2023-08-07 06:45:00,0.0,72.83,0.0,72.83
2023-08-07 07:00:00,0.0,75.27,0.0,75.27
2023-08-07 07:15:00,0.0,74.9,0.0,74.9
2023-08-07 07:30:00,0.0,75.98,0.0,75.98
2023-08-07 07:45:00,0.0,85.48,0.0,85.48
2023-08-07 08:00:00,0.0,99.54,0.0,99.54
2023-08-07 08:15:00,0.0,114.93,0.0,114.93
2023-08-07 08:30:00,0.0,135.85,0.0,135.85
2023-08-07 08:45:00,0.0,176.68,0.0,176.68
2023-08-07 09:00:00,189.39,0.0,0.0,189.39
2023-08-07 09:15:00,187.96,0.0,0.0,187.96
2023-08-07 09:30:00,187.0,0.0,0.0,187.0
2023-08-07 09:45:00,197.31,0.0,0.0,197.31
2023-08-07 10:00:00,203.36,0.0,0.0,203.36
2023-08-07 10:15:00,197.0,0.0,0.0,197.0
2023-08-07 10:30:00,203.81,0.0,0.0,203.81
2023-08-07 10:45:00,196.94,0.0,0.0,196.94
2023-08-07 11:00:00,201.89,0.0,0.0,201.89
2023-08-07 11:15:00,189.55,0.0,0.0,189.55
2023-08-07 11:30:00,186.88,0.0,0.0,186.88
2023-08-07 11:45:00,191.67,0.0,0.0,191.67
2023-08-07 12:00:00,188.5,0.0,0.0,188.5
2023-08-07 12:15:00,193.62,0.0,0.0,193.62
2023-08-07 12:30:00,209.89,0.0,0.0,209.89
2023-08-07 12:45:00,202.45,0.0,0.0,202.45
2023-08-07 13:00:00,216.34,0.0,0.0,216.34
2023-08-07 13:15:00,243.63,0.0,0.0,243.63
2023-08-07 13:30:00,243.63,0.0,0.0,243.63
2023-08-07 13:45:00,240.87,0.0,0.0,240.87
2023-08-07 14:00:00,244.47,0.0,0.0,244.47
2023-08-07 14:15:00,245.63,0.0,0.0,245.63
2023-08-07 14:30:00,237.4,0.0,0.0,237.4
2023-08-07 14:45:00,230.29,0.0,0.0,230.29
2023-08-07 15:00:00,236.95,0.0,0.0,236.95
2023-08-07 15:15:00,227.02,0.0,0.0,227.02
2023-08-07 15:30:00,208.55,0.0,0.0,208.55
2023-08-07 15:45:00,200.29,0.0,0.0,200.29
2023-08-07 16:00:00,190.33,0.0,0.0,190.33
2023-08-07 16:15:00,163.62,0.0,0.0,163.62
2023-08-07 16:30:00,150.1,0.0,0.0,150.1
2023-08-07 16:45:00,129.7,0.0,0.0,129.7
2023-08-07 17:00:00,113.51,0.0,0.0,113.51
2023-08-07 17:15:00,102.17,0.0,0.0,102.17
2023-08-07 17:30:00,101.67,0.0,0.0,101.67
2023-08-07 17:45:00,105.75,0.0,0.0,105.75
2023-08-07 18:00:00,106.9,0.0,0.0,106.9
2023-08-07 18:15:00,104.35,0.0,0.0,104.35
2023-08-07 18:30:00,104.53,0.0,0.0,104.53
2023-08-07 18:45:00,111.15,0.0,0.0,111.15
2023-08-07 19:00:00,111.46,0.0,0.0,111.46
2023-08-07 19:15:00,108.94,0.0,0.0,108.94
2023-08-07 19:30:00,106.83,0.0,0.0,106.83
2023-08-07 19:45:00,110.36,0.0,0.0,110.36
2023-08-07 20:00:00,107.15,0.0,0.0,107.15
2023-08-07 20:15:00,101.22,0.0,0.0,101.22
2023-08-07 20:30:00,101.25,0.0,0.0,101.25
2023-08-07 20:45:00,103.4,0.0,0.0,103.4
2023-08-07 21:00:00,92.8,0.0,0.0,92.8
2023-08-07 21:15:00,88.16,0.0,0.0,88.16
2023-08-07 21:30:00,89.59,0.0,0.0,89.59
2023-08-07 21:45:00,89.2,0.0,0.0,89.2
2023-08-07 22:00:00,0.0,86.75,0.0,86.75
2023-08-07 22:15:00,0.0,82.41,0.0,82.41
2023-08-07 22:30:00,0.0,84.06,0.0,84.06
2023-08-07 22:45:00,0.0,83.35,0.0,83.35
2023-08-07 23:00:00,0.0,80.85,0.0,80.85
2023-08-07 23:15:00,0.0,78.7,0.0,78.7
2023-08-07 23:30:00,0.0,77.4,0.0,77.4
2023-08-07 23:45:00,0.0,79.12,0.0,79.12
2023-08-08 00:00:00,0.0,76.74,0.0,76.74
2023-08-08 00:15:00,0.0,74.29,0.0,74.29
2023-08-08 00:30:00,0.0,74.79,0.0,74.79
2023-08-08 00:45:00,0.0,73.83,0.0,73.83
2023-08-08 01:00:00,0.0,78.83,0.0,78.83
2023-08-08 01:15:00,0.0,76.24,0.0,76.24
2023-08-08 01:30:00,0.0,72.41,0.0,72.41
2023-08-08 01:45:00,0.0,72.04,0.0,72.04
2023-08-08 02:00:00,0.0,70.4,0.0,70.4
2023-08-08 02:15:00,0.0,73.32,0.0,73.32
2023-08-08 02:30:00,0.0,72.38,0.0,72.38
2023-08-08 02:45:00,0.0,69.82,0.0,69.82
2023-08-08 03:00:00,0.0,70.09,0.0,70.09
2023-08-08 03:15:00,0.0,69.66,0.0,69.66
2023-08-08 03:30:00,0.0,72.37,0.0,72.37
2023-08-08 03:45:00,0.0,72.04,0.0,72.04
2023-08-08 04:00:00,0.0,69.35,0.0,69.35
2023-08-08 04:15:00,0.0,69.62,0.0,69.62
2023-08-08 04:30:00,0.0,69.98,0.0,69.98
2023-08-08 04:45:00,0.0,71.87,0.0,71.87
2023-08-08 05:00:00,0.0,73.11,0.0,73.11
2023-08-08 05:15:00,0.0,70.29,0.0,70.29
2023-08-08 05:30:00,0.0,69.32,0.0,69.32
2023-08-08 05:45:00,0.0,70.0,0.0,70.0
2023-08-08 06:00:00,0.0,75.27,0.0,75.27
2023-08-08 06:15:00,0.0,72.3,0.0,72.3
2023-08-08 06:30:00,0.0,68.03,0.0,68.03
2023-08-08 06:45:00,0.0,67.08,0.0,67.08
2023-08-08 07:00:00,0.0,71.11,0.0,71.11
2023-08-08 07:15:00,0.0,82.75,0.0,82.75
2023-08-08 07:30:00,0.0,85.38,0.0,85.38
2023-08-08 07:45:00,0.0,96.2,0.0,96.2
2023-08-08 08:00:00,0.0,106.32,0.0,106.32
2023-08-08 08:15:00,0.0,122.41,0.0,122.41
2023-08-08 08:30:00,0.0,133.2,0.0,133.2
2023-08-08 08:45:00,0.0,160.25,0.0,160.25
2023-08-08 09:00:00,188.63,0.0,0.0,188.63
2023-08-08 09:15:00,195.83,0.0,0.0,195.83
2023-08-08 09:30:00,198.75,0.0,0.0,198.75
2023-08-08 09:45:00,200.31,0.0,0.0,200.31
2023-08-08 10:00:00,203.86,0.0,0.0,203.86
2023-08-08 10:15:00,198.18,0.0,0.0,198.18
2023-08-08 10:30:00,192.67,0.0,0.0,192.67
2023-08-08 10:45:00,195.5,0.0,0.0,195.5
2023-08-08 11:00:00,196.04,0.0,0.0,196.04
2023-08-08 11:15:00,190.99,0.0,0.0,190.99
2023-08-08 11:30:00,193.44,0.0,0.0,193.44
2023-08-08 11:45:00,190.21,0.0,0.0,190.21
2023-08-08 12:00:00,194.29,0.0,0.0,194.29
2023-08-08 12:15:00,191.44,0.0,0.0,191.44
2023-08-08 12:30:00,199.29,0.0,0.0,199.29
2023-08-08 12:45:00,200.2,0.0,0.0,200.2
2023-08-08 13:00:00,218.84,0.0,0.0,218.84
2023-08-08 13:15:00,229.32,0.0,0.0,229.32
2023-08-08 13:30:00,237.21,0.0,0.0,237.21
2023-08-08 13:45:00,234.42,0.0,0.0,234.42
2023-08-08 14:00:00,227.13,0.0,0.0,227.13
2023-08-08 14:15:00,217.99,0.0,0.0,217.99
2023-08-08 14:30:00,217.12,0.0,0.0,217.12
2023-08-08 14:45:00,212.87,0.0,0.0,212.87
2023-08-08 15:00:00,211.97,0.0,0.0,211.97
2023-08-08 15:15:00,204.84,0.0,0.0,204.84
2023-08-08 15:30:00,197.86,0.0,0.0,197.86
2023-08-08 15:45:00,184.63,0.0,0.0,184.63
2023-08-08 16:00:00,171.89,0.0,0.0,171.89
2023-08-08 16:15:00,157.52,0.0,0.0,157.52
2023-08-08 16:30:00,142.41,0.0,0.0,142.41
2023-08-08 16:45:00,124.94,0.0,0.0,124.94
2023-08-08 17:00:00,119.22,0.0,0.0,119.22
2023-08-08 17:15:00,110.48,0.0,0.0,110.48
2023-08-08 17:30:00,93.98,0.0,0.0,93.98
2023-08-08 17:45:00,91.19,0.0,0.0,91.19
2023-08-08 18:00:00,99.03,0.0,0.0,99.03
2023-08-08 18:15:00,99.64,0.0,0.0,99.64
2023-08-08 18:30:00,100.64,0.0,0.0,100.64
2023-08-08 18:45:00,101.99,0.0,0.0,101.99
2023-08-08 19:00:00,105.64,0.0,0.0,105.64
2023-08-08 19:15:00,101.83,0.0,0.0,101.83
2023-08-08 19:30:00,99.57,0.0,0.0,99.57
2023-08-08 19:45:00,96.59,0.0,0.0,96.59
2023-08-08 20:00:00,99.06,0.0,0.0,99.06
2023-08-08 20:15:00,100.46,0.0,0.0,100.46
2023-08-08 20:30:00,100.17,0.0,0.0,100.17
2023-08-08 20:45:00,95.2,0.0,0.0,95.2
2023-08-08 21:00:00,93.82,0.0,0.0,93.82
2023-08-08 21:15:00,94.93,0.0,0.0,94.93
2023-08-08 21:30:00,90.59,0.0,0.0,90.59
2023-08-08 21:45:00,86.62,0.0,0.0,86.62
2023-08-08 22:00:00,0.0,86.69,0.0,86.69
2023-08-08 22:15:00,0.0,87.49,0.0,87.49
2023-08-08 22:30:00,0.0,83.37,0.0,83.37
2023-08-08 22:45:00,0.0,83.35,0.0,83.35
2023-08-08 23:00:00,0.0,81.75,0.0,81.75
2023-08-08 23:15:00,0.0,83.48,0.0,83.48
2023-08-08 23:30:00,0.0,79.74,0.0,79.74
2023-08-08 23:45:00,0.0,78.27,0.0,78.27
2023-08-09 00:00:00,0.0,77.32,0.0,77.32
2023-08-09 00:15:00,0.0,74.14,0.0,74.14
2023-08-09 00:30:00,0.0,78.72,0.0,78.72
2023-08-09 00:45:00,0.0,72.06,0.0,72.06
2023-08-09 01:00:00,0.0,72.38,0.0,72.38
2023-08-09 01:15:00,0.0,72.83,0.0,72.83
