timestamp,RATE A,RATE B,RATE C,load,day_of_week,month,load_lag1,load_lag2
2023-03-25 21:00:00,0.0,0.0,28.5,28.5,5,3,70.0,176.5
2023-03-25 22:00:00,0.0,0.0,28.0,28.0,5,3,28.5,70.0
2023-03-25 23:00:00,0.0,0.0,28.0,28.0,5,3,28.0,28.5
2023-03-26 00:00:00,0.0,0.0,27.5,27.5,6,3,28.0,28.0
2023-03-26 01:00:00,0.0,0.0,28.0,28.0,6,3,27.5,28.0
2023-03-26 02:00:00,0.0,0.0,27.5,27.5,6,3,28.0,27.5
2023-03-26 03:00:00,0.0,0.0,28.0,28.0,6,3,27.5,28.0
2023-03-26 04:00:00,0.0,0.0,27.5,27.5,6,3,28.0,27.5
2023-03-26 05:00:00,0.0,0.0,27.5,27.5,6,3,27.5,28.0
2023-03-26 06:00:00,0.0,0.0,24.0,24.0,6,3,27.5,27.5
2023-03-26 07:00:00,0.0,0.0,23.5,23.5,6,3,24.0,27.5
2023-03-26 08:00:00,0.0,0.0,22.0,22.0,6,3,23.5,24.0
2023-03-26 09:00:00,0.0,0.0,9.5,9.5,6,3,22.0,23.5
2023-03-26 10:00:00,0.0,0.0,3.75,3.75,6,3,9.5,22.0
2023-03-26 11:00:00,0.0,0.0,33.0,33.0,6,3,3.75,9.5
2023-03-26 12:00:00,0.0,0.0,31.5,31.5,6,3,33.0,3.75
2023-03-26 13:00:00,0.0,0.0,33.0,33.0,6,3,31.5,33.0
2023-03-26 14:00:00,0.0,0.0,32.25,32.25,6,3,33.0,31.5
2023-03-26 15:00:00,0.0,0.0,43.5,43.5,6,3,32.25,33.0
2023-03-26 16:00:00,0.0,0.0,114.0,114.0,6,3,43.5,32.25
2023-03-26 17:00:00,0.0,0.0,83.25,83.25,6,3,114.0,43.5
2023-03-26 18:00:00,0.0,0.0,82.5,82.5,6,3,83.25,114.0
2023-03-26 19:00:00,0.0,0.0,36.0,36.0,6,3,82.5,83.25
2023-03-26 20:00:00,0.0,0.0,36.0,36.0,6,3,36.0,82.5
2023-03-26 21:00:00,0.0,0.0,27.75,27.75,6,3,36.0,36.0
2023-03-26 22:00:00,0.0,0.0,26.25,26.25,6,3,27.75,36.0
2023-03-26 23:00:00,0.0,0.0,26.25,26.25,6,3,26.25,27.75
2023-03-27 00:00:00,0.0,25.5,0.0,25.5,0,3,26.25,26.25
2023-03-27 01:00:00,0.0,26.25,0.0,26.25,0,3,25.5,26.25
2023-03-27 02:00:00,0.0,26.25,0.0,26.25,0,3,26.25,25.5
2023-03-27 03:00:00,0.0,24.75,0.0,24.75,0,3,26.25,26.25
2023-03-27 04:00:00,0.0,24.75,0.0,24.75,0,3,24.75,26.25
2023-03-27 05:00:00,0.0,24.0,0.0,24.0,0,3,24.75,24.75
2023-03-27 06:00:00,0.0,32.25,0.0,32.25,0,3,24.0,24.75
2023-03-27 07:00:00,0.0,214.5,0.0,214.5,0,3,32.25,24.0
2023-03-27 08:00:00,0.0,485.25,0.0,485.25,0,3,214.5,32.25
2023-03-27 09:00:00,468.75,0.0,0.0,468.75,0,3,485.25,214.5
2023-03-27 10:00:00,473.25,0.0,0.0,473.25,0,3,468.75,485.25
2023-03-27 11:00:00,506.25,0.0,0.0,506.25,0,3,473.25,468.75
2023-03-27 12:00:00,433.5,0.0,0.0,433.5,0,3,506.25,473.25
2023-03-27 13:00:00,499.5,0.0,0.0,499.5,0,3,433.5,506.25
2023-03-27 14:00:00,474.75,0.0,0.0,474.75,0,3,499.5,433.5
2023-03-27 15:00:00,480.0,0.0,0.0,480.0,0,3,474.75,499.5
2023-03-27 16:00:00,472.5,0.0,0.0,472.5,0,3,480.0,474.75
2023-03-27 17:00:00,413.25,0.0,0.0,413.25,0,3,472.5,480.0
2023-03-27 18:00:00,264.75,0.0,0.0,264.75,0,3,413.25,472.5
2023-03-27 19:00:00,237.0,0.0,0.0,237.0,0,3,264.75,413.25
2023-03-27 20:00:00,111.0,0.0,0.0,111.0,0,3,237.0,264.75
2023-03-27 21:00:00,41.25,0.0,0.0,41.25,0,3,111.0,237.0
2023-03-27 22:00:00,0.0,37.5,0.0,37.5,0,3,41.25,111.0
2023-03-27 23:00:00,0.0,36.0,0.0,36.0,0,3,37.5,41.25
2023-03-28 00:00:00,0.0,33.0,0.0,33.0,1,3,36.0,37.5
2023-03-28 01:00:00,0.0,30.0,0.0,30.0,1,3,33.0,36.0
2023-03-28 02:00:00,0.0,29.25,0.0,29.25,1,3,30.0,33.0
2023-03-28 03:00:00,0.0,29.25,0.0,29.25,1,3,29.25,30.0
2023-03-28 04:00:00,0.0,29.25,0.0,29.25,1,3,29.25,29.25
2023-03-28 05:00:00,0.0,27.75,0.0,27.75,1,3,29.25,29.25
2023-03-28 06:00:00,0.0,36.0,0.0,36.0,1,3,27.75,29.25
2023-03-28 07:00:00,0.0,202.5,0.0,202.5,1,3,36.0,27.75
2023-03-28 08:00:00,0.0,433.5,0.0,433.5,1,3,202.5,36.0
2023-03-28 09:00:00,430.5,0.0,0.0,430.5,1,3,433.5,202.5
2023-03-28 10:00:00,471.75,0.0,0.0,471.75,1,3,430.5,433.5
2023-03-28 11:00:00,517.5,0.0,0.0,517.5,1,3,471.75,430.5
2023-03-28 12:00:00,442.5,0.0,0.0,442.5,1,3,517.5,471.75
2023-03-28 13:00:00,496.5,0.0,0.0,496.5,1,3,442.5,517.5
2023-03-28 14:00:00,492.75,0.0,0.0,492.75,1,3,496.5,442.5
2023-03-28 15:00:00,485.25,0.0,0.0,485.25,1,3,492.75,496.5
2023-03-28 16:00:00,482.25,0.0,0.0,482.25,1,3,485.25,492.75
2023-03-28 17:00:00,346.5,0.0,0.0,346.5,1,3,482.25,485.25
2023-03-28 18:00:00,258.75,0.0,0.0,258.75,1,3,346.5,482.25
2023-03-28 19:00:00,219.75,0.0,0.0,219.75,1,3,258.75,346.5
2023-03-28 20:00:00,121.5,0.0,0.0,121.5,1,3,219.75,258.75
2023-03-28 21:00:00,37.5,0.0,0.0,37.5,1,3,121.5,219.75
2023-03-28 22:00:00,0.0,36.75,0.0,36.75,1,3,37.5,121.5
2023-03-28 23:00:00,0.0,36.0,0.0,36.0,1,3,36.75,37.5
2023-03-29 00:00:00,0.0,35.25,0.0,35.25,2,3,36.0,36.75
2023-03-29 01:00:00,0.0,30.0,0.0,30.0,2,3,35.25,36.0
2023-03-29 02:00:00,0.0,29.25,0.0,29.25,2,3,30.0,35.25
2023-03-29 03:00:00,0.0,28.5,0.0,28.5,2,3,29.25,30.0
2023-03-29 04:00:00,0.0,28.5,0.0,28.5,2,3,28.5,29.25
2023-03-29 05:00:00,0.0,27.75,0.0,27.75,2,3,28.5,28.5
2023-03-29 06:00:00,0.0,35.25,0.0,35.25,2,3,27.75,28.5
2023-03-29 07:00:00,0.0,210.75,0.0,210.75,2,3,35.25,27.75
2023-03-29 08:00:00,0.0,453.0,0.0,453.0,2,3,210.75,35.25
2023-03-29 09:00:00,469.5,0.0,0.0,469.5,2,3,453.0,210.75
2023-03-29 10:00:00,474.75,0.0,0.0,474.75,2,3,469.5,453.0
2023-03-29 11:00:00,506.25,0.0,0.0,506.25,2,3,474.75,469.5
2023-03-29 12:00:00,438.75,0.0,0.0,438.75,2,3,506.25,474.75
2023-03-29 13:00:00,523.5,0.0,0.0,523.5,2,3,438.75,506.25
2023-03-29 14:00:00,499.5,0.0,0.0,499.5,2,3,523.5,438.75
2023-03-29 15:00:00,492.75,0.0,0.0,492.75,2,3,499.5,523.5
2023-03-29 16:00:00,483.75,0.0,0.0,483.75,2,3,492.75,499.5
2023-03-29 17:00:00,226.5,0.0,0.0,226.5,2,3,483.75,492.75
2023-03-29 18:00:00,145.5,0.0,0.0,145.5,2,3,226.5,483.75
2023-03-29 19:00:00,101.25,0.0,0.0,101.25,2,3,145.5,226.5
2023-03-29 20:00:00,61.5,0.0,0.0,61.5,2,3,101.25,145.5
2023-03-29 21:00:00,43.5,0.0,0.0,43.5,2,3,61.5,101.25
2023-03-29 22:00:00,0.0,42.0,0.0,42.0,2,3,43.5,61.5
2023-03-29 23:00:00,0.0,42.0,0.0,42.0,2,3,42.0,43.5
2023-03-30 00:00:00,0.0,36.0,0.0,36.0,3,3,42.0,42.0
2023-03-30 01:00:00,0.0,30.0,0.0,30.0,3,3,36.0,42.0
2023-03-30 02:00:00,0.0,30.0,0.0,30.0,3,3,30.0,36.0
2023-03-30 03:00:00,0.0,30.0,0.0,30.0,3,3,30.0,30.0
2023-03-30 04:00:00,0.0,30.0,0.0,30.0,3,3,30.0,30.0
2023-03-30 05:00:00,0.0,30.0,0.0,30.0,3,3,30.0,30.0
2023-03-30 06:00:00,0.0,36.75,0.0,36.75,3,3,30.0,30.0
2023-03-30 07:00:00,0.0,180.0,0.0,180.0,3,3,36.75,30.0
2023-03-30 08:00:00,0.0,446.25,0.0,446.25,3,3,180.0,36.75
2023-03-30 09:00:00,445.5,0.0,0.0,445.5,3,3,446.25,180.0
2023-03-30 10:00:00,452.25,0.0,0.0,452.25,3,3,445.5,446.25
2023-03-30 11:00:00,501.0,0.0,0.0,501.0,3,3,452.25,445.5
2023-03-30 12:00:00,494.25,0.0,0.0,494.25,3,3,501.0,452.25
2023-03-30 13:00:00,498.75,0.0,0.0,498.75,3,3,494.25,501.0
2023-03-30 14:00:00,493.5,0.0,0.0,493.5,3,3,498.75,494.25
2023-03-30 15:00:00,454.5,0.0,0.0,454.5,3,3,493.5,498.75
2023-03-30 16:00:00,432.0,0.0,0.0,432.0,3,3,454.5,493.5
2023-03-30 17:00:00,284.25,0.0,0.0,284.25,3,3,432.0,454.5
2023-03-30 18:00:00,141.75,0.0,0.0,141.75,3,3,284.25,432.0
2023-03-30 19:00:00,104.25,0.0,0.0,104.25,3,3,141.75,284.25
2023-03-30 20:00:00,78.75,0.0,0.0,78.75,3,3,104.25,141.75
2023-03-30 21:00:00,36.75,0.0,0.0,36.75,3,3,78.75,104.25
2023-03-30 22:00:00,0.0,42.0,0.0,42.0,3,3,36.75,78.75
2023-03-30 23:00:00,0.0,36.75,0.0,36.75,3,3,42.0,36.75
2023-03-31 00:00:00,0.0,34.5,0.0,34.5,4,3,36.75,42.0
2023-03-31 01:00:00,0.0,33.75,0.0,33.75,4,3,34.5,36.75
2023-03-31 02:00:00,0.0,33.0,0.0,33.0,4,3,33.75,34.5
2023-03-31 03:00:00,0.0,33.0,0.0,33.0,4,3,33.0,33.75
2023-03-31 04:00:00,0.0,30.75,0.0,30.75,4,3,33.0,33.0
2023-03-31 05:00:00,0.0,30.0,0.0,30.0,4,3,30.75,33.0
2023-03-31 06:00:00,0.0,38.25,0.0,38.25,4,3,30.0,30.75
2023-03-31 07:00:00,0.0,186.75,0.0,186.75,4,3,38.25,30.0
2023-03-31 08:00:00,0.0,446.25,0.0,446.25,4,3,186.75,38.25
2023-03-31 09:00:00,444.75,0.0,0.0,444.75,4,3,446.25,186.75
2023-03-31 10:00:00,487.5,0.0,0.0,487.5,4,3,444.75,446.25
2023-03-31 11:00:00,492.0,0.0,0.0,492.0,4,3,487.5,444.75
2023-03-31 12:00:00,423.75,0.0,0.0,423.75,4,3,492.0,487.5
2023-03-31 13:00:00,531.0,0.0,0.0,531.0,4,3,423.75,492.0
2023-03-31 14:00:00,490.5,0.0,0.0,490.5,4,3,531.0,423.75
2023-03-31 15:00:00,465.75,0.0,0.0,465.75,4,3,490.5,531.0
2023-03-31 16:00:00,449.25,0.0,0.0,449.25,4,3,465.75,490.5
2023-03-31 17:00:00,320.25,0.0,0.0,320.25,4,3,449.25,465.75
2023-03-31 18:00:00,164.25,0.0,0.0,164.25,4,3,320.25,449.25
2023-03-31 19:00:00,111.75,0.0,0.0,111.75,4,3,164.25,320.25
2023-03-31 20:00:00,69.0,0.0,0.0,69.0,4,3,111.75,164.25
2023-03-31 21:00:00,27.75,0.0,0.0,27.75,4,3,69.0,111.75
2023-03-31 22:00:00,0.0,27.75,0.0,27.75,4,3,27.75,69.0
2023-03-31 23:00:00,0.0,29.25,0.0,29.25,4,3,27.75,27.75
2023-04-01 00:00:00,0.0,0.0,27.0,27.0,5,4,29.25,27.75
2023-04-01 01:00:00,0.0,0.0,28.5,28.5,5,4,27.0,29.25
2023-04-01 02:00:00,0.0,0.0,27.75,27.75,5,4,28.5,27.0
2023-04-01 03:00:00,0.0,0.0,27.75,27.75,5,4,27.75,28.5
2023-04-01 04:00:00,0.0,0.0,27.75,27.75,5,4,27.75,27.75
2023-04-01 05:00:00,0.0,0.0,27.0,27.0,5,4,27.75,27.75
2023-04-01 06:00:00,0.0,0.0,24.0,24.0,5,4,27.0,27.75
2023-04-01 07:00:00,0.0,0.0,26.25,26.25,5,4,24.0,27.0
2023-04-01 08:00:00,0.0,0.0,33.75,33.75,5,4,26.25,24.0
2023-04-01 09:00:00,0.0,0.0,44.25,44.25,5,4,33.75,26.25
2023-04-01 10:00:00,0.0,0.0,45.75,45.75,5,4,44.25,33.75
2023-04-01 11:00:00,0.0,0.0,47.25,47.25,5,4,45.75,44.25
2023-04-01 12:00:00,0.0,0.0,93.0,93.0,5,4,47.25,45.75
2023-04-01 13:00:00,0.0,0.0,85.5,85.5,5,4,93.0,47.25
2023-04-01 14:00:00,0.0,0.0,75.75,75.75,5,4,85.5,93.0
2023-04-01 15:00:00,0.0,0.0,84.0,84.0,5,4,75.75,85.5
2023-04-01 16:00:00,0.0,0.0,202.5,202.5,5,4,84.0,75.75
2023-04-01 17:00:00,0.0,0.0,78.0,78.0,5,4,202.5,84.0
2023-04-01 18:00:00,0.0,0.0,66.75,66.75,5,4,78.0,202.5
2023-04-01 19:00:00,0.0,0.0,30.0,30.0,5,4,66.75,78.0
2023-04-01 20:00:00,0.0,0.0,29.25,29.25,5,4,30.0,66.75
2023-04-01 21:00:00,0.0,0.0,28.5,28.5,5,4,29.25,30.0
2023-04-01 22:00:00,0.0,0.0,27.75,27.75,5,4,28.5,29.25
2023-04-01 23:00:00,0.0,0.0,28.5,28.5,5,4,27.75,28.5
2023-04-02 00:00:00,0.0,0.0,27.75,27.75,6,4,28.5,27.75
2023-04-02 01:00:00,0.0,0.0,27.75,27.75,6,4,27.75,28.5
2023-04-02 02:00:00,0.0,0.0,27.0,27.0,6,4,27.75,27.75
2023-04-02 03:00:00,0.0,0.0,27.75,27.75,6,4,27.0,27.75
2023-04-02 04:00:00,0.0,0.0,27.75,27.75,6,4,27.75,27.0
2023-04-02 05:00:00,0.0,0.0,28.5,28.5,6,4,27.75,27.75
2023-04-02 06:00:00,0.0,0.0,24.75,24.75,6,4,28.5,27.75
2023-04-02 07:00:00,0.0,0.0,24.75,24.75,6,4,24.75,28.5
2023-04-02 08:00:00,0.0,0.0,30.0,30.0,6,4,24.75,24.75
2023-04-02 09:00:00,0.0,0.0,32.25,32.25,6,4,30.0,24.75
2023-04-02 10:00:00,0.0,0.0,44.25,44.25,6,4,32.25,30.0
2023-04-02 11:00:00,0.0,0.0,48.75,48.75,6,4,44.25,32.25
2023-04-02 12:00:00,0.0,0.0,53.25,53.25,6,4,48.75,44.25
2023-04-02 13:00:00,0.0,0.0,44.25,44.25,6,4,53.25,48.75
2023-04-02 14:00:00,0.0,0.0,47.25,47.25,6,4,44.25,53.25
2023-04-02 15:00:00,0.0,0.0,59.25,59.25,6,4,47.25,44.25
2023-04-02 16:00:00,0.0,0.0,84.0,84.0,6,4,59.25,47.25
2023-04-02 17:00:00,0.0,0.0,67.5,67.5,6,4,84.0,59.25
2023-04-02 18:00:00,0.0,0.0,33.75,33.75,6,4,67.5,84.0
2023-04-02 19:00:00,0.0,0.0,33.0,33.0,6,4,33.75,67.5
2023-04-02 20:00:00,0.0,0.0,30.0,30.0,6,4,33.0,33.75
2023-04-02 21:00:00,0.0,0.0,30.0,30.0,6,4,30.0,33.0
2023-04-02 22:00:00,0.0,0.0,30.0,30.0,6,4,30.0,30.0
2023-04-02 23:00:00,0.0,0.0,28.5,28.5,6,4,30.0,30.0
2023-04-03 00:00:00,0.0,27.75,0.0,27.75,0,4,28.5,30.0
2023-04-03 01:00:00,0.0,29.25,0.0,29.25,0,4,27.75,28.5
2023-04-03 02:00:00,0.0,27.75,0.0,27.75,0,4,29.25,27.75
2023-04-03 03:00:00,0.0,27.75,0.0,27.75,0,4,27.75,29.25
2023-04-03 04:00:00,0.0,28.5,0.0,28.5,0,4,27.75,27.75
2023-04-03 05:00:00,0.0,27.75,0.0,27.75,0,4,28.5,27.75
2023-04-03 06:00:00,0.0,39.0,0.0,39.0,0,4,27.75,28.5
2023-04-03 07:00:00,0.0,174.0,0.0,174.0,0,4,39.0,27.75
2023-04-03 08:00:00,0.0,461.25,0.0,461.25,0,4,174.0,39.0
2023-04-03 09:00:00,483.75,0.0,0.0,483.75,0,4,461.25,174.0
2023-04-03 10:00:00,495.75,0.0,0.0,495.75,0,4,483.75,461.25
2023-04-03 11:00:00,529.5,0.0,0.0,529.5,0,4,495.75,483.75
2023-04-03 12:00:00,510.0,0.0,0.0,510.0,0,4,529.5,495.75
2023-04-03 13:00:00,531.75,0.0,0.0,531.75,0,4,510.0,529.5
2023-04-03 14:00:00,516.0,0.0,0.0,516.0,0,4,531.75,510.0
2023-04-03 15:00:00,489.75,0.0,0.0,489.75,0,4,516.0,531.75
2023-04-03 16:00:00,468.0,0.0,0.0,468.0,0,4,489.75,516.0
2023-04-03 17:00:00,391.5,0.0,0.0,391.5,0,4,468.0,489.75
2023-04-03 18:00:00,309.0,0.0,0.0,309.0,0,4,391.5,468.0
2023-04-03 19:00:00,229.5,0.0,0.0,229.5,0,4,309.0,391.5
2023-04-03 20:00:00,124.5,0.0,0.0,124.5,0,4,229.5,309.0
2023-04-03 21:00:00,37.5,0.0,0.0,37.5,0,4,124.5,229.5
2023-04-03 22:00:00,0.0,34.5,0.0,34.5,0,4,37.5,124.5
2023-04-03 23:00:00,0.0,33.75,0.0,33.75,0,4,34.5,37.5
2023-04-04 00:00:00,0.0,32.25,0.0,32.25,1,4,33.75,34.5
2023-04-04 01:00:00,0.0,30.75,0.0,30.75,1,4,32.25,33.75
2023-04-04 02:00:00,0.0,30.0,0.0,30.0,1,4,30.75,32.25
2023-04-04 03:00:00,0.0,29.25,0.0,29.25,1,4,30.0,30.75
2023-04-04 04:00:00,0.0,29.25,0.0,29.25,1,4,29.25,30.0
2023-04-04 05:00:00,0.0,28.5,0.0,28.5,1,4,29.25,29.25
2023-04-04 06:00:00,0.0,39.0,0.0,39.0,1,4,28.5,29.25
2023-04-04 07:00:00,0.0,216.75,0.0,216.75,1,4,39.0,28.5
2023-04-04 08:00:00,0.0,453.75,0.0,453.75,1,4,216.75,39.0
2023-04-04 09:00:00,451.5,0.0,0.0,451.5,1,4,453.75,216.75
2023-04-04 10:00:00,469.5,0.0,0.0,469.5,1,4,451.5,453.75
2023-04-04 11:00:00,506.25,0.0,0.0,506.25,1,4,469.5,451.5
2023-04-04 12:00:00,502.5,0.0,0.0,502.5,1,4,506.25,469.5
2023-04-04 13:00:00,522.0,0.0,0.0,522.0,1,4,502.5,506.25
2023-04-04 14:00:00,499.5,0.0,0.0,499.5,1,4,522.0,502.5
2023-04-04 15:00:00,483.75,0.0,0.0,483.75,1,4,499.5,522.0
2023-04-04 16:00:00,476.25,0.0,0.0,476.25,1,4,483.75,499.5
2023-04-04 17:00:00,387.75,0.0,0.0,387.75,1,4,476.25,483.75
2023-04-04 18:00:00,283.5,0.0,0.0,283.5,1,4,387.75,476.25
2023-04-04 19:00:00,264.0,0.0,0.0,264.0,1,4,283.5,387.75
2023-04-04 20:00:00,136.5,0.0,0.0,136.5,1,4,264.0,283.5
2023-04-04 21:00:00,39.75,0.0,0.0,39.75,1,4,136.5,264.0
2023-04-04 22:00:00,0.0,36.75,0.0,36.75,1,4,39.75,136.5
2023-04-04 23:00:00,0.0,36.0,0.0,36.0,1,4,36.75,39.75
2023-04-05 00:00:00,0.0,36.0,0.0,36.0,2,4,36.0,36.75
2023-04-05 01:00:00,0.0,36.0,0.0,36.0,2,4,36.0,36.0
2023-04-05 02:00:00,0.0,35.25,0.0,35.25,2,4,36.0,36.0
2023-04-05 03:00:00,0.0,35.25,0.0,35.25,2,4,35.25,36.0
2023-04-05 04:00:00,0.0,35.25,0.0,35.25,2,4,35.25,35.25
2023-04-05 05:00:00,0.0,30.0,0.0,30.0,2,4,35.25,35.25
2023-04-05 06:00:00,0.0,38.25,0.0,38.25,2,4,30.0,35.25
2023-04-05 07:00:00,0.0,204.0,0.0,204.0,2,4,38.25,30.0
2023-04-05 08:00:00,0.0,342.75,0.0,342.75,2,4,204.0,38.25
2023-04-05 09:00:00,390.0,0.0,0.0,390.0,2,4,342.75,204.0
2023-04-05 10:00:00,429.75,0.0,0.0,429.75,2,4,390.0,342.75
2023-04-05 11:00:00,474.75,0.0,0.0,474.75,2,4,429.75,390.0
2023-04-05 12:00:00,378.75,0.0,0.0,378.75,2,4,474.75,429.75
2023-04-05 13:00:00,510.0,0.0,0.0,510.0,2,4,378.75,474.75
2023-04-05 14:00:00,477.0,0.0,0.0,477.0,2,4,510.0,378.75
2023-04-05 15:00:00,471.75,0.0,0.0,471.75,2,4,477.0,510.0
2023-04-05 16:00:00,454.5,0.0,0.0,454.5,2,4,471.75,477.0
2023-04-05 17:00:00,357.75,0.0,0.0,357.75,2,4,454.5,471.75
2023-04-05 18:00:00,264.75,0.0,0.0,264.75,2,4,357.75,454.5
2023-04-05 19:00:00,150.0,0.0,0.0,150.0,2,4,264.75,357.75
2023-04-05 20:00:00,89.25,0.0,0.0,89.25,2,4,150.0,264.75
2023-04-05 21:00:00,40.5,0.0,0.0,40.5,2,4,89.25,150.0
2023-04-05 22:00:00,0.0,37.5,0.0,37.5,2,4,40.5,89.25
2023-04-05 23:00:00,0.0,39.75,0.0,39.75,2,4,37.5,40.5
2023-04-06 00:00:00,0.0,0.0,32.25,32.25,3,4,39.75,37.5
2023-04-06 01:00:00,0.0,0.0,30.75,30.75,3,4,32.25,39.75
2023-04-06 02:00:00,0.0,0.0,30.0,30.0,3,4,30.75,32.25
2023-04-06 03:00:00,0.0,0.0,30.0,30.0,3,4,30.0,30.75
2023-04-06 04:00:00,0.0,0.0,30.0,30.0,3,4,30.0,30.0
2023-04-06 05:00:00,0.0,0.0,29.25,29.25,3,4,30.0,30.0
2023-04-06 06:00:00,0.0,0.0,38.25,38.25,3,4,29.25,30.0
2023-04-06 07:00:00,0.0,0.0,242.25,242.25,3,4,38.25,29.25
2023-04-06 08:00:00,0.0,0.0,444.0,444.0,3,4,242.25,38.25
2023-04-06 09:00:00,0.0,0.0,434.25,434.25,3,4,444.0,242.25
2023-04-06 10:00:00,0.0,0.0,456.75,456.75,3,4,434.25,444.0
2023-04-06 11:00:00,0.0,0.0,519.0,519.0,3,4,456.75,434.25
2023-04-06 12:00:00,0.0,0.0,411.0,411.0,3,4,519.0,456.75
2023-04-06 13:00:00,0.0,0.0,539.25,539.25,3,4,411.0,519.0
2023-04-06 14:00:00,0.0,0.0,528.75,528.75,3,4,539.25,411.0
2023-04-06 15:00:00,0.0,0.0,501.0,501.0,3,4,528.75,539.25
2023-04-06 16:00:00,0.0,0.0,490.5,490.5,3,4,501.0,528.75
2023-04-06 17:00:00,0.0,0.0,447.75,447.75,3,4,490.5,501.0
2023-04-06 18:00:00,0.0,0.0,404.25,404.25,3,4,447.75,490.5
2023-04-06 19:00:00,0.0,0.0,374.25,374.25,3,4,404.25,447.75
2023-04-06 20:00:00,0.0,0.0,183.0,183.0,3,4,374.25,404.25
2023-04-06 21:00:00,0.0,0.0,41.25,41.25,3,4,183.0,374.25
2023-04-06 22:00:00,0.0,0.0,36.0,36.0,3,4,41.25,183.0
2023-04-06 23:00:00,0.0,0.0,36.0,36.0,3,4,36.0,41.25
2023-04-07 00:00:00,0.0,34.5,0.0,34.5,4,4,36.0,36.0
2023-04-07 01:00:00,0.0,32.25,0.0,32.25,4,4,34.5,36.0
2023-04-07 02:00:00,0.0,30.75,0.0,30.75,4,4,32.25,34.5
2023-04-07 03:00:00,0.0,30.0,0.0,30.0,4,4,30.75,32.25
2023-04-07 04:00:00,0.0,30.0,0.0,30.0,4,4,30.0,30.75
2023-04-07 05:00:00,0.0,30.0,0.0,30.0,4,4,30.0,30.0
2023-04-07 06:00:00,0.0,36.75,0.0,36.75,4,4,30.0,30.0
2023-04-07 07:00:00,0.0,201.75,0.0,201.75,4,4,36.75,30.0
2023-04-07 08:00:00,0.0,488.25,0.0,488.25,4,4,201.75,36.75
2023-04-07 09:00:00,466.5,0.0,0.0,466.5,4,4,488.25,201.75
2023-04-07 10:00:00,457.5,0.0,0.0,457.5,4,4,466.5,488.25
2023-04-07 11:00:00,461.25,0.0,0.0,461.25,4,4,457.5,466.5
2023-04-07 12:00:00,321.0,0.0,0.0,321.0,4,4,461.25,457.5
2023-04-07 13:00:00,405.75,0.0,0.0,405.75,4,4,321.0,461.25
2023-04-07 14:00:00,379.5,0.0,0.0,379.5,4,4,405.75,321.0
2023-04-07 15:00:00,393.0,0.0,0.0,393.0,4,4,379.5,405.75
2023-04-07 16:00:00,86.25,0.0,0.0,86.25,4,4,393.0,379.5
2023-04-07 17:00:00,27.75,0.0,0.0,27.75,4,4,86.25,393.0
2023-04-07 18:00:00,26.25,0.0,0.0,26.25,4,4,27.75,86.25
2023-04-07 19:00:00,30.0,0.0,0.0,30.0,4,4,26.25,27.75
2023-04-07 20:00:00,30.0,0.0,0.0,30.0,4,4,30.0,26.25
2023-04-07 21:00:00,24.75,0.0,0.0,24.75,4,4,30.0,30.0
2023-04-07 22:00:00,0.0,24.0,0.0,24.0,4,4,24.75,30.0
2023-04-07 23:00:00,0.0,24.0,0.0,24.0,4,4,24.0,24.75
2023-04-08 00:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 01:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 02:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 03:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 04:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 05:00:00,0.0,0.0,23.25,23.25,5,4,24.0,24.0
2023-04-08 06:00:00,0.0,0.0,19.5,19.5,5,4,23.25,24.0
2023-04-08 07:00:00,0.0,0.0,27.75,27.75,5,4,19.5,23.25
2023-04-08 08:00:00,0.0,0.0,30.0,30.0,5,4,27.75,19.5
2023-04-08 09:00:00,0.0,0.0,33.75,33.75,5,4,30.0,27.75
2023-04-08 10:00:00,0.0,0.0,38.25,38.25,5,4,33.75,30.0
2023-04-08 11:00:00,0.0,0.0,44.25,44.25,5,4,38.25,33.75
2023-04-08 12:00:00,0.0,0.0,60.75,60.75,5,4,44.25,38.25
2023-04-08 13:00:00,0.0,0.0,45.0,45.0,5,4,60.75,44.25
2023-04-08 14:00:00,0.0,0.0,39.0,39.0,5,4,45.0,60.75
2023-04-08 15:00:00,0.0,0.0,35.25,35.25,5,4,39.0,45.0
2023-04-08 16:00:00,0.0,0.0,31.5,31.5,5,4,35.25,39.0
2023-04-08 17:00:00,0.0,0.0,21.75,21.75,5,4,31.5,35.25
2023-04-08 18:00:00,0.0,0.0,22.5,22.5,5,4,21.75,31.5
2023-04-08 19:00:00,0.0,0.0,24.0,24.0,5,4,22.5,21.75
2023-04-08 20:00:00,0.0,0.0,24.0,24.0,5,4,24.0,22.5
2023-04-08 21:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 22:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-08 23:00:00,0.0,0.0,24.0,24.0,5,4,24.0,24.0
2023-04-09 00:00:00,0.0,0.0,24.0,24.0,6,4,24.0,24.0
