Date,Load,Load1,kWh,Load2,kWh,Load3,kWh
24/7/2022 18.00,0,0,470369.9,0,468955.6,0,176357
24/7/2022 19.00,0,0,470369.9,0,468955.6,0,176357
24/7/2022 20.00,0,0,470369.9,0,468955.6,0,176357
24/7/2022 21.00,0,0,470369.9,0,468955.6,0,176357
24/7/2022 22.00,0,0,470369.9,0,468955.6,0,176357
24/7/2022 23.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 0.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 1.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 2.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 3.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 4.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 5.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 6.00,0,0,470369.9,0,468955.6,0,176357
25/7/2022 7.00,67.29999035,67.29999035,470437.2,0,468955.6,0,176357
25/7/2022 8.00,67.3,67.3,470504.5,0,468955.6,0,176357
25/7/2022 9.00,153.7999876,153.7999876,470658.3,0,468955.6,0,176357
25/7/2022 10.00,153.8,153.8,470812.1,0,468955.6,0,176357
25/7/2022 11.00,125.0000041,125.0000041,470937.1,0,468955.6,0,176357
25/7/2022 12.00,125,125,471062.1,0,468955.6,0,176357
25/7/2022 13.00,116.3500012,116.3500012,471178.45,0,468955.6,0,176357
25/7/2022 14.00,116.35,116.35,471294.8,0,468955.6,0,176357
25/7/2022 15.00,134.3499974,134.3499974,471429.15,0,468955.6,0,176357
25/7/2022 16.00,134.35,134.35,471563.5,0,468955.6,0,176357
25/7/2022 17.00,77.30000819,77.30000819,471640.8,0,468955.6,0,176357
25/7/2022 18.00,77.3,77.3,471718.1,0,468955.6,0,176357
25/7/2022 19.00,1.1103E-05,1.1103E-05,471718.1,0,468955.6,0,176357
25/7/2022 20.00,0,0,471718.1,0,468955.6,0,176357
25/7/2022 21.00,0,0,471718.1,0,468955.6,0,176357
25/7/2022 22.00,0,0,471718.1,0,468955.6,0,176357
25/7/2022 23.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 0.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 1.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 2.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 3.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 4.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 5.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 6.00,0,0,471718.1,0,468955.6,0,176357
26/7/2022 7.00,80.19998844,80.19998844,471798.3,0,468955.6,0,176357
26/7/2022 8.00,80.2,80.2,471878.5,0,468955.6,0,176357
26/7/2022 9.00,137.1999918,137.1999918,472015.7,0,468955.6,0,176357
26/7/2022 10.00,137.2,137.2,472152.9,0,468955.6,0,176357
26/7/2022 11.00,120.0500025,120.0500025,472272.95,0,468955.6,0,176357
26/7/2022 12.00,120.05,120.05,472393,0,468955.6,0,176357
26/7/2022 13.00,116.7500005,116.7500005,472509.75,0,468955.6,0,176357
26/7/2022 14.00,116.75,116.75,472626.5,0,468955.6,0,176357
26/7/2022 15.00,128.6499983,128.6499983,472755.15,0,468955.6,0,176357
26/7/2022 16.00,128.65,128.65,472883.8,0,468955.6,0,176357
26/7/2022 17.00,76.95000747,76.95000747,472960.75,0,468955.6,0,176357
26/7/2022 18.00,76.95,76.95,473037.7,0,468955.6,0,176357
26/7/2022 19.00,1.1115E-05,1.1115E-05,473037.7,0,468955.6,0,176357
26/7/2022 20.00,0,0,473037.7,0,468955.6,0,176357
26/7/2022 21.00,0,0,473037.7,0,468955.6,0,176357
26/7/2022 22.00,0,0,473037.7,0,468955.6,0,176357
26/7/2022 23.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 0.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 1.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 2.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 3.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 4.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 5.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 6.00,0,0,473037.7,0,468955.6,0,176357
27/7/2022 7.00,96.84998598,96.84998598,473134.55,0,468955.6,0,176357
27/7/2022 8.00,96.85,96.85,473231.4,0,468955.6,0,176357
27/7/2022 9.00,161.7499906,161.7499906,473393.15,0,468955.6,0,176357
27/7/2022 10.00,161.75,161.75,473554.9,0,468955.6,0,176357
27/7/2022 11.00,142.6000028,142.6000028,473697.5,0,468955.6,0,176357
27/7/2022 12.00,142.6,142.6,473840.1,0,468955.6,0,176357
27/7/2022 13.00,140.1000004,140.1000004,473980.2,0,468955.6,0,176357
27/7/2022 14.00,140.1,140.1,474120.3,0,468955.6,0,176357
27/7/2022 15.00,192.0999925,192.0999925,474312.4,0,468955.6,0,176357
27/7/2022 16.00,192.1,192.1,474504.5,0,468955.6,0,176357
27/7/2022 17.00,87.80001512,87.80001512,474592.3,0,468955.6,0,176357
27/7/2022 18.00,87.8,87.8,474680.1,0,468955.6,0,176357
27/7/2022 19.00,1.273E-05,1.273E-05,474680.1,0,468955.6,0,176357
27/7/2022 20.00,0,0,474680.1,0,468955.6,0,176357
27/7/2022 21.00,0,0,474680.1,0,468955.6,0,176357
27/7/2022 22.00,0,0,474680.1,0,468955.6,0,176357
27/7/2022 23.00,0,0,474680.1,0,468955.6,0,176357
28/7/2022 0.00,0,0,474680.1,0,468955.6,0,176357
28/7/2022 1.00,75.075,0,474680.1,75.075,469030.675,0,176357
28/7/2022 2.00,75.075,0,474680.1,75.075,469105.75,0,176357
28/7/2022 3.00,75.075,0,474680.1,75.075,469180.825,0,176357
28/7/2022 4.00,75.075,0,474680.1,75.075,469255.9,0,176357
28/7/2022 5.00,24.6,0,474680.1,24.6,469280.5,0,176357
28/7/2022 6.00,24.6,0,474680.1,24.6,469305.1,0,176357
28/7/2022 7.00,24.6,0,474680.1,24.6,469329.7,0,176357
28/7/2022 8.00,24.6,0,474680.1,24.6,469354.3,0,176357
28/7/2022 9.00,38.5,0,474680.1,38.5,469392.8,0,176357
28/7/2022 10.00,38.5,0,474680.1,38.5,469431.3,0,176357
28/7/2022 11.00,38.5,0,474680.1,38.5,469469.8,0,176357
28/7/2022 12.00,38.5,0,474680.1,38.5,469508.3,0,176357
28/7/2022 13.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 14.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 15.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 16.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 17.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 18.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 19.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 20.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 21.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 22.00,0,0,474680.1,0,469508.3,0,176357
28/7/2022 23.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 0.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 1.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 2.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 3.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 4.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 5.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 6.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 7.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 8.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 9.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 10.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 11.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 12.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 13.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 14.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 15.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 16.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 17.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 18.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 19.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 20.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 21.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 22.00,0,0,474680.1,0,469508.3,0,176357
29/7/2022 23.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 0.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 1.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 2.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 3.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 4.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 5.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 6.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 7.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 8.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 9.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 10.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 11.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 12.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 13.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 14.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 15.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 16.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 17.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 18.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 19.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 20.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 21.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 22.00,0,0,474680.1,0,469508.3,0,176357
30/7/2022 23.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 0.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 1.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 2.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 3.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 4.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 5.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 6.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 7.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 8.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 9.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 10.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 11.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 12.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 13.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 14.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 15.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 16.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 17.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 18.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 19.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 20.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 21.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 22.00,0,0,474680.1,0,469508.3,0,176357
31/7/2022 23.00,0,0,474680.1,0,469508.3,0,176357
1/8/2022 0.00,0,0,474680.1,0,469508.3,0,176357
1/8/2022 1.00,13.05,0,474680.1,13.05,469521.35,0,176357
1/8/2022 2.00,13.05,0,474680.1,13.05,469534.4,0,176357
1/8/2022 3.00,13.05,0,474680.1,13.05,469547.45,0,176357
1/8/2022 4.00,13.05,0,474680.1,13.05,469560.5,0,176357
1/8/2022 5.00,71.9,0,474680.1,71.9,469632.4,0,176357
1/8/2022 6.00,71.9,0,474680.1,71.9,469704.3,0,176357
1/8/2022 7.00,71.9,0,474680.1,71.9,469776.2,0,176357
1/8/2022 8.00,71.9,0,474680.1,71.9,469848.1,0,176357
1/8/2022 9.00,200.85,0,474680.1,200.85,470048.95,0,176357
1/8/2022 10.00,200.85,0,474680.1,200.85,470249.8,0,176357
1/8/2022 11.00,200.85,0,474680.1,200.85,470450.65,0,176357
1/8/2022 12.00,200.85,0,474680.1,200.85,470651.5,0,176357
1/8/2022 13.00,115.275,0,474680.1,115.275,470766.775,0,176357
1/8/2022 14.00,115.275,0,474680.1,115.275,470882.05,0,176357
1/8/2022 15.00,115.275,0,474680.1,115.275,470997.325,0,176357
1/8/2022 16.00,115.275,0,474680.1,115.275,471112.6,0,176357
1/8/2022 17.00,76.4,0,474680.1,76.4,471189,0,176357
1/8/2022 18.00,76.4,0,474680.1,76.4,471265.4,0,176357
1/8/2022 19.00,76.4,0,474680.1,76.4,471341.8,0,176357
1/8/2022 20.00,76.4,0,474680.1,76.4,471418.2,0,176357
1/8/2022 21.00,56.725,0,474680.1,56.725,471474.925,0,176357
1/8/2022 22.00,56.725,0,474680.1,56.725,471531.65,0,176357
1/8/2022 23.00,56.725,0,474680.1,56.725,471588.375,0,176357
2/8/2022 0.00,56.725,0,474680.1,56.725,471645.1,0,176357
2/8/2022 1.00,0,0,474680.1,0,471645.1,0,176357
2/8/2022 2.00,0,0,474680.1,0,471645.1,0,176357
2/8/2022 3.00,0,0,474680.1,0,471645.1,0,176357
2/8/2022 4.00,0,0,474680.1,0,471645.1,0,176357
2/8/2022 5.00,25.575,0,474680.1,25.575,471670.675,0,176357
2/8/2022 6.00,25.575,0,474680.1,25.575,471696.25,0,176357
2/8/2022 7.00,25.575,0,474680.1,25.575,471721.825,0,176357
2/8/2022 8.00,25.575,0,474680.1,25.575,471747.4,0,176357
2/8/2022 9.00,160.0499804,131.6499804,474811.75,28.4,471775.8,0,176357
2/8/2022 10.00,160.05,131.65,474943.4,28.4,471804.2,0,176357
2/8/2022 11.00,217.6499914,189.2499914,475132.65,28.4,471832.6,0,176357
2/8/2022 12.00,217.65,189.25,475321.9,28.4,471861,0,176357
2/8/2022 13.00,169.9000029,169.9000029,475491.8,0,471861,0,176357
2/8/2022 14.00,169.9,169.9,475661.7,0,471861,0,176357
2/8/2022 15.00,189.3999971,189.3999971,475851.1,0,471861,0,176357
2/8/2022 16.00,189.4,189.4,476040.5,0,471861,0,176357
2/8/2022 17.00,97.90001364,97.90001364,476138.4,0,471861,0,176357
2/8/2022 18.00,97.89999999,97.89999999,476236.3,0,471861,0,176357
2/8/2022 19.00,1.4633E-05,1.4633E-05,476236.3,0,471861,0,176357
2/8/2022 20.00,0,0,476236.3,0,471861,0,176357
2/8/2022 21.00,0,0,476236.3,0,471861,0,176357
2/8/2022 22.00,0,0,476236.3,0,471861,0,176357
2/8/2022 23.00,0,0,476236.3,0,471861,0,176357
3/8/2022 0.00,0,0,476236.3,0,471861,0,176357
3/8/2022 1.00,0,0,476236.3,0,471861,0,176357
3/8/2022 2.00,0,0,476236.3,0,471861,0,176357
3/8/2022 3.00,95.39998573,95.39998573,476331.7,0,471861,0,176357
3/8/2022 4.00,95.39999999,95.39999999,476427.1,0,471861,0,176357
3/8/2022 5.00,65.20000452,65.20000452,476492.3,0,471861,0,176357
3/8/2022 6.00,65.2,65.2,476557.5,0,471861,0,176357
3/8/2022 7.00,56.80000126,56.80000126,476614.3,0,471861,0,176357
3/8/2022 8.00,56.8,56.8,476671.1,0,471861,0,176357
3/8/2022 9.00,146.1499866,146.1499866,476817.25,0,471861,0,176357
3/8/2022 10.00,146.15,146.15,476963.4,0,471861,0,176357
3/8/2022 11.00,116.3500045,116.3500045,477079.75,0,471861,0,176357
3/8/2022 12.00,116.35,116.35,477196.1,0,471861,0,176357
3/8/2022 13.00,116.55,116.55,477312.65,0,471861,0,176357
3/8/2022 14.00,116.55,116.55,477429.2,0,471861,0,176357
3/8/2022 15.00,132.6999976,132.6999976,477561.9,0,471861,0,176357
3/8/2022 16.00,132.7,132.7,477694.6,0,471861,0,176357
3/8/2022 17.00,63.72501128,57.50001128,477752.1,6.225,471867.225,0,176357
3/8/2022 18.00,63.725,57.5,477809.6,6.225,471873.45,0,176357
3/8/2022 19.00,94.27499542,88.04999542,477897.65,6.225,471879.675,0,176357
3/8/2022 20.00,94.275,88.05,477985.7,6.225,471885.9,0,176357
3/8/2022 21.00,115.1999959,115.1999959,478100.9,0,471885.9,0,176357
3/8/2022 22.00,115.2,115.2,478216.1,0,471885.9,0,176357
3/8/2022 23.00,114.8000001,114.8000001,478330.9,0,471885.9,0,176357
4/8/2022 0.00,114.8,114.8,478445.7,0,471885.9,0,176357
4/8/2022 1.00,115.2499999,115.2499999,478560.95,0,471885.9,0,176357
4/8/2022 2.00,115.25,115.25,478676.2,0,471885.9,0,176357
4/8/2022 3.00,115.15,115.15,478791.35,0,471885.9,0,176357
4/8/2022 4.00,115.15,115.15,478906.5,0,471885.9,0,176357
4/8/2022 5.00,63.30000779,63.30000779,478969.8,0,471885.9,0,176357
4/8/2022 6.00,63.3,63.3,479033.1,0,471885.9,0,176357
4/8/2022 7.00,60.25000045,60.25000045,479093.35,0,471885.9,0,176357
4/8/2022 8.00,60.24999999,60.24999999,479153.6,0,471885.9,0,176357
4/8/2022 9.00,111.8499922,111.8499922,479265.45,0,471885.9,0,176357
4/8/2022 10.00,111.85,111.85,479377.3,0,471885.9,0,176357
4/8/2022 11.00,114.0500104,42.7500104,479420.05,0,471885.9,71.3,176428.3
4/8/2022 12.00,114.05,42.75,479462.8,0,471885.9,71.3,176499.6
4/8/2022 13.00,118.6000064,6.43596E-06,479462.8,0,471885.9,118.6,176618.2
4/8/2022 14.00,118.6,0,479462.8,0,471885.9,118.6,176736.8
4/8/2022 15.00,135.75,0,479462.8,0,471885.9,135.75,176872.55
4/8/2022 16.00,135.75,0,479462.8,0,471885.9,135.75,177008.3
4/8/2022 17.00,77.75,0,479462.8,0,471885.9,77.75,177086.05
4/8/2022 18.00,77.75,0,479462.8,0,471885.9,77.75,177163.8
4/8/2022 19.00,93.65,0,479462.8,0,471885.9,93.65,177257.45
4/8/2022 20.00,93.65,0,479462.8,0,471885.9,93.65,177351.1
4/8/2022 21.00,84.15,0,479462.8,0,471885.9,84.15,177435.25
4/8/2022 22.00,84.15,0,479462.8,0,471885.9,84.15,177519.4
4/8/2022 23.00,96,0,479462.8,0,471885.9,96,177615.4
5/8/2022 0.00,96,0,479462.8,0,471885.9,96,177711.4
5/8/2022 1.00,106,0,479462.8,0,471885.9,106,177817.4
5/8/2022 2.00,106,0,479462.8,0,471885.9,106,177923.4
5/8/2022 3.00,99.15,0,479462.8,0,471885.9,99.15,178022.55
5/8/2022 4.00,99.15,0,479462.8,0,471885.9,99.15,178121.7
5/8/2022 5.00,34.15,0,479462.8,0,471885.9,34.15,178155.85
5/8/2022 6.00,34.15,0,479462.8,0,471885.9,34.15,178190
5/8/2022 7.00,58.39999118,58.39999118,479521.2,0,471885.9,0,178190
5/8/2022 8.00,58.4,58.4,479579.6,0,471885.9,0,178190
5/8/2022 9.00,109.7999922,109.7999922,479689.4,0,471885.9,0,178190
5/8/2022 10.00,109.8,109.8,479799.2,0,471885.9,0,178190
5/8/2022 11.00,115.2499992,115.2499992,479914.45,0,471885.9,0,178190
5/8/2022 12.00,115.25,115.25,480029.7,0,471885.9,0,178190
5/8/2022 13.00,114.9,114.9,480144.6,0,471885.9,0,178190
5/8/2022 14.00,114.9,114.9,480259.5,0,471885.9,0,178190
5/8/2022 15.00,115.3999999,115.3999999,480374.9,0,471885.9,0,178190
5/8/2022 16.00,115.4,115.4,480490.3,0,471885.9,0,178190
5/8/2022 17.00,55.25000911,55.25000911,480545.55,0,471885.9,0,178190
5/8/2022 18.00,55.25,55.25,480600.8,0,471885.9,0,178190
5/8/2022 19.00,80.05000347,32.30000347,480633.1,0,471885.9,47.75,178237.75
5/8/2022 20.00,80.05,32.3,480665.4,0,471885.9,47.75,178285.5
5/8/2022 21.00,75.75000489,4.88904E-06,480665.4,0,471885.9,75.75,178361.25
5/8/2022 22.00,75.75,0,480665.4,0,471885.9,75.75,178437
5/8/2022 23.00,70.3,0,480665.4,0,471885.9,70.3,178507.3
6/8/2022 0.00,70.3,0,480665.4,0,471885.9,70.3,178577.6
6/8/2022 1.00,67.3,0,480665.4,0,471885.9,67.3,178644.9
6/8/2022 2.00,67.3,0,480665.4,0,471885.9,67.3,178712.2
6/8/2022 3.00,57.5,0,480665.4,0,471885.9,57.5,178769.7
6/8/2022 4.00,57.5,0,480665.4,0,471885.9,57.5,178827.2
6/8/2022 5.00,31.75,0,480665.4,0,471885.9,31.75,178858.95
6/8/2022 6.00,31.75,0,480665.4,0,471885.9,31.75,178890.7
6/8/2022 7.00,0,0,480665.4,0,471885.9,0,178890.7
6/8/2022 8.00,0,0,480665.4,0,471885.9,0,178890.7
6/8/2022 9.00,64.34999023,64.34999023,480729.75,0,471885.9,0,178890.7
6/8/2022 10.00,64.34999999,64.34999999,480794.1,0,471885.9,0,178890.7
6/8/2022 11.00,115.4999922,115.4999922,480909.6,0,471885.9,0,178890.7
6/8/2022 12.00,115.5,115.5,481025.1,0,471885.9,0,178890.7
6/8/2022 13.00,114.8500001,114.8500001,481139.95,0,471885.9,0,178890.7
6/8/2022 14.00,114.85,114.85,481254.8,0,471885.9,0,178890.7
6/8/2022 15.00,115.1999999,115.1999999,481370,0,471885.9,0,178890.7
6/8/2022 16.00,115.2,115.2,481485.2,0,471885.9,0,178890.7
6/8/2022 17.00,56.10000897,56.10000897,481541.3,0,471885.9,0,178890.7
6/8/2022 18.00,56.09999999,56.09999999,481597.4,0,471885.9,0,178890.7
6/8/2022 19.00,86.40000854,8.54104E-06,481597.4,0,471885.9,86.4,178977.1
6/8/2022 20.00,86.4,0,481597.4,0,471885.9,86.4,179063.5
6/8/2022 21.00,75.8,0,481597.4,0,471885.9,75.8,179139.3
6/8/2022 22.00,75.8,0,481597.4,0,471885.9,75.8,179215.1
6/8/2022 23.00,58.8,0,481597.4,0,471885.9,58.8,179273.9
7/8/2022 0.00,58.8,0,481597.4,0,471885.9,58.8,179332.7
7/8/2022 1.00,57.45,0,481597.4,0,471885.9,57.45,179390.15
7/8/2022 2.00,57.45,0,481597.4,0,471885.9,57.45,179447.6
7/8/2022 3.00,57.5,0,481597.4,0,471885.9,57.5,179505.1
7/8/2022 4.00,57.5,0,481597.4,0,471885.9,57.5,179562.6
7/8/2022 5.00,31.95,0,481597.4,0,471885.9,31.95,179594.55
7/8/2022 6.00,31.95,0,481597.4,0,471885.9,31.95,179626.5
7/8/2022 7.00,0,0,481597.4,0,471885.9,0,179626.5
7/8/2022 8.00,0,0,481597.4,0,471885.9,0,179626.5
7/8/2022 9.00,67.24998974,67.24998974,481664.65,0,471885.9,0,179626.5
7/8/2022 10.00,67.25,67.25,481731.9,0,471885.9,0,179626.5
7/8/2022 11.00,115.1499927,115.1499927,481847.05,0,471885.9,0,179626.5
7/8/2022 12.00,115.15,115.15,481962.2,0,471885.9,0,179626.5
7/8/2022 13.00,115.2,115.2,482077.4,0,471885.9,0,179626.5
7/8/2022 14.00,115.2,115.2,482192.6,0,471885.9,0,179626.5
7/8/2022 15.00,115.05,115.05,482307.65,0,471885.9,0,179626.5
7/8/2022 16.00,115.05,115.05,482422.7,0,471885.9,0,179626.5
7/8/2022 17.00,56.95000888,56.95000888,482479.65,0,471885.9,0,179626.5
7/8/2022 18.00,56.95,56.95,482536.6,0,471885.9,0,179626.5
7/8/2022 19.00,73.9000087,8.701E-06,482536.6,0,471885.9,73.9,179700.4
7/8/2022 20.00,73.9,0,482536.6,0,471885.9,73.9,179774.3
7/8/2022 21.00,68.65,0,482536.6,0,471885.9,68.65,179842.95
7/8/2022 22.00,68.65,0,482536.6,0,471885.9,68.65,179911.6
7/8/2022 23.00,57.6,0,482536.6,0,471885.9,57.6,179969.2
8/8/2022 0.00,57.6,0,482536.6,0,471885.9,57.6,180026.8
8/8/2022 1.00,57.65,0,482536.6,0,471885.9,57.65,180084.45
8/8/2022 2.00,57.65,0,482536.6,0,471885.9,57.65,180142.1
8/8/2022 3.00,57.55,0,482536.6,0,471885.9,57.55,180199.65
8/8/2022 4.00,57.55,0,482536.6,0,471885.9,57.55,180257.2
8/8/2022 5.00,31.9,0,482536.6,0,471885.9,31.9,180289.1
8/8/2022 6.00,31.9,0,482536.6,0,471885.9,31.9,180321
8/8/2022 7.00,63.9499902,63.9499902,482600.55,0,471885.9,0,180321
8/8/2022 8.00,63.94999999,63.94999999,482664.5,0,471885.9,0,180321
8/8/2022 9.00,115.2499921,115.2499921,482779.75,0,471885.9,0,180321
8/8/2022 10.00,115.25,115.25,482895,0,471885.9,0,180321
8/8/2022 11.00,115.1,115.1,483010.1,0,471885.9,0,180321
8/8/2022 12.00,115.1,115.1,483125.2,0,471885.9,0,180321
8/8/2022 13.00,115,115,483240.2,0,471885.9,0,180321
8/8/2022 14.00,115,115,483355.2,0,471885.9,0,180321
8/8/2022 15.00,115.3999999,115.3999999,483470.6,0,471885.9,0,180321
8/8/2022 16.00,115.4,115.4,483586,0,471885.9,0,180321
8/8/2022 17.00,64.30000784,64.30000784,483650.3,0,471885.9,0,180321
8/8/2022 18.00,64.3,64.3,483714.6,0,471885.9,0,180321
8/8/2022 19.00,95.70000986,9.85898E-06,483714.6,0,471885.9,95.7,180416.7
8/8/2022 20.00,95.7,0,483714.6,0,471885.9,95.7,180512.4
8/8/2022 21.00,58.75,0,483714.6,0,471885.9,58.75,180571.15
8/8/2022 22.00,58.75,0,483714.6,0,471885.9,58.75,180629.9
8/8/2022 23.00,66.15,0,483714.6,0,471885.9,66.15,180696.05
9/8/2022 0.00,66.15,0,483714.6,0,471885.9,66.15,180762.2
9/8/2022 1.00,58.55,0,483714.6,0,471885.9,58.55,180820.75
9/8/2022 2.00,58.55,0,483714.6,0,471885.9,58.55,180879.3
9/8/2022 3.00,57.65,0,483714.6,0,471885.9,57.65,180936.95
9/8/2022 4.00,57.65,0,483714.6,0,471885.9,57.65,180994.6
9/8/2022 5.00,31.95,0,483714.6,0,471885.9,31.95,181026.55
9/8/2022 6.00,31.95,0,483714.6,0,471885.9,31.95,181058.5
9/8/2022 7.00,59.24999088,59.24999088,483773.85,0,471885.9,0,181058.5
9/8/2022 8.00,59.25,59.25,483833.1,0,471885.9,0,181058.5
9/8/2022 9.00,115.2499914,115.2499914,483948.35,0,471885.9,0,181058.5
9/8/2022 10.00,115.25,115.25,484063.6,0,471885.9,0,181058.5
9/8/2022 11.00,114.95,114.95,484178.55,0,471885.9,0,181058.5
9/8/2022 12.00,114.95,114.95,484293.5,0,471885.9,0,181058.5
9/8/2022 13.00,115.2499999,115.2499999,484408.75,0,471885.9,0,181058.5
9/8/2022 14.00,115.25,115.25,484524,0,471885.9,0,181058.5
9/8/2022 15.00,115.3,115.3,484639.3,0,471885.9,0,181058.5
9/8/2022 16.00,115.3,115.3,484754.6,0,471885.9,0,181058.5
9/8/2022 17.00,55.95000915,55.95000915,484810.55,0,471885.9,0,181058.5
9/8/2022 18.00,55.95,55.95,484866.5,0,471885.9,0,181058.5
9/8/2022 19.00,73.65000862,8.62498E-06,484866.5,0,471885.9,73.65,181132.15
9/8/2022 20.00,73.65,0,484866.5,0,471885.9,73.65,181205.8
9/8/2022 21.00,59.35,0,484866.5,0,471885.9,59.35,181265.15
9/8/2022 22.00,59.35,0,484866.5,0,471885.9,59.35,181324.5
9/8/2022 23.00,63.15,0,484866.5,0,471885.9,63.15,181387.65
