Curve_Robinson Lifestyle Ratchaphruek_20240610174304
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW)
2023-11-11 22:30:00,1592.767,1592.767,0
2023-11-11 23:00:00,1336.553,1336.553,0
2023-11-11 23:30:00,1195.759,1195.759,0
2023-11-12 00:00:00,1216.77,1216.77,0
2023-11-12 00:30:00,1197.132,1197.132,0
2023-11-12 01:00:00,1215.3,1215.3,0
2023-11-12 01:30:00,542.597,542.597,0
2023-11-12 02:00:00,484.476,484.476,0
2023-11-12 02:30:00,463.343,463.343,0
2023-11-12 03:00:00,470.291,470.291,0
2023-11-12 03:30:00,493.484,493.484,0
2023-11-12 04:00:00,444.726,444.726,0
2023-11-12 04:30:00,407.576,407.576,0
2023-11-12 05:00:00,424.832,424.832,0
2023-11-12 05:30:00,415.327,415.327,0
2023-11-12 06:00:00,393.994,393.994,0
2023-11-12 06:30:00,408.171,419.948,11.777
2023-11-12 07:00:00,308.721,427.541,118.82
2023-11-12 07:30:00,211.602,444.743,233.141
2023-11-12 08:00:00,260.577,636.014,375.437
2023-11-12 08:30:00,204.963,679.181,474.218
2023-11-12 09:00:00,470.342,918.299,447.957
2023-11-12 09:30:00,1326.349,2125.82,799.471
2023-11-12 10:00:00,2662.865,3247.123,584.258
2023-11-12 10:30:00,2180.166,3343.776,1163.61
2023-11-12 11:00:00,2364.768,3419.106,1054.338
2023-11-12 11:30:00,2170.283,3489.77,1319.487
2023-11-12 12:00:00,2622.049,3644.054,1022.005
2023-11-12 12:30:00,3448.259,4164.701,716.442
2023-11-12 13:00:00,2927.271,3953.973,1026.702
2023-11-12 13:30:00,2747.477,3827.12,1079.643
2023-11-12 14:00:00,3039.042,3872.435,833.393
2023-11-12 14:30:00,3571.791,4004.416,432.625
2023-11-12 15:00:00,3352.598,4008.065,655.467
2023-11-12 15:30:00,3394.122,3906.167,512.045
2023-11-12 16:00:00,3787.668,4112.792,325.124
2023-11-12 16:30:00,3874.206,4013.076,138.87
2023-11-12 17:00:00,3948.214,4005.219,57.005
2023-11-12 17:30:00,4117.304,4127.969,10.665
2023-11-12 18:00:00,4374.091,4374.092,0.001
2023-11-12 18:30:00,4112.903,4112.903,0
2023-11-12 19:00:00,4077.341,4077.341,0
2023-11-12 19:30:00,4018.391,4018.391,0
2023-11-12 20:00:00,3907.69,3907.69,0
2023-11-12 20:30:00,3802.428,3802.428,0
2023-11-12 21:00:00,3694.258,3694.258,0
2023-11-12 21:30:00,2797.193,2797.193,0
2023-11-12 22:00:00,2362.948,2362.948,0
2023-11-12 22:30:00,1503.946,1503.946,0
2023-11-12 23:00:00,1385.395,1385.395,0
2023-11-12 23:30:00,1245.678,1245.678,0
2023-11-13 00:00:00,1257.104,1257.104,0
2023-11-13 00:30:00,549.958,549.958,0
2023-11-13 01:00:00,561.159,561.159,0
2023-11-13 01:30:00,547.506,547.506,0
2023-11-13 02:00:00,466.299,466.299,0
2023-11-13 02:30:00,481.728,481.728,0
2023-11-13 03:00:00,461.433,461.433,0
2023-11-13 03:30:00,469.372,469.372,0
2023-11-13 04:00:00,424.635,424.635,0
2023-11-13 04:30:00,405.087,405.087,0
2023-11-13 05:00:00,446.494,446.494,0
2023-11-13 05:30:00,398.899,398.899,0
2023-11-13 06:00:00,417.141,417.141,0
2023-11-13 06:30:00,509.744,517.202,7.458
2023-11-13 07:00:00,436.385,477.485,41.1
2023-11-13 07:30:00,322.545,450.636,128.091
2023-11-13 08:00:00,291.87,608.233,316.363
2023-11-13 08:30:00,32.814,651.736,618.922
2023-11-13 09:00:00,-293.836,689.1,982.936
2023-11-13 09:30:00,-53.081,954.098,1007.179
2023-11-13 10:00:00,99.986,1119.194,1019.208
2023-11-13 10:30:00,1359.584,2589.694,1230.11
2023-11-13 11:00:00,2163.184,3066.199,903.015
2023-11-13 11:30:00,3362.485,3892.157,529.672
2023-11-13 12:00:00,1954.969,3322.903,1367.934
2023-11-13 12:30:00,3770.563,4161.006,390.443
2023-11-13 13:00:00,3465.261,3864.301,399.04
2023-11-13 13:30:00,1988.011,3545.691,1557.68
2023-11-13 14:00:00,3657.098,3898.789,241.691
2023-11-13 14:30:00,3138.529,3629.149,490.62
2023-11-13 15:00:00,3377.516,3751.088,373.572
2023-11-13 15:30:00,3526.364,3755.747,229.383
2023-11-13 16:00:00,3498.552,3739.939,241.387
2023-11-13 16:30:00,3549.554,3715.219,165.665
2023-11-13 17:00:00,3773.65,3874.882,101.232
2023-11-13 17:30:00,3783.817,3818.992,35.175
2023-11-13 18:00:00,3899.053,3899.065,0.012
2023-11-13 18:30:00,3908.66,3908.66,0
2023-11-13 19:00:00,3720.572,3720.572,0
2023-11-13 19:30:00,4009.131,4009.131,0
2023-11-13 20:00:00,3738.643,3738.643,0
2023-11-13 20:30:00,3558.765,3558.765,0
2023-11-13 21:00:00,3526.442,3526.442,0
2023-11-13 21:30:00,2669.215,2669.215,0
2023-11-13 22:00:00,2402.845,2402.845,0
2023-11-13 22:30:00,1497.323,1497.323,0
2023-11-13 23:00:00,1238.899,1238.899,0
2023-11-13 23:30:00,1167.94,1167.94,0
2023-11-14 00:00:00,1235.515,1235.515,0
2023-11-14 00:30:00,600.633,600.633,0
2023-11-14 01:00:00,590.749,590.749,0
2023-11-14 01:30:00,600.815,600.815,0
2023-11-14 02:00:00,541.765,541.765,0
2023-11-14 02:30:00,533.717,533.717,0
2023-11-14 03:00:00,544.096,544.096,0
2023-11-14 03:30:00,530.273,530.273,0
2023-11-14 04:00:00,437.125,437.125,0
2023-11-14 04:30:00,435.481,435.481,0
2023-11-14 05:00:00,448.006,448.006,0
2023-11-14 05:30:00,411.558,411.558,0
2023-11-14 06:00:00,404.188,404.188,0
2023-11-14 06:30:00,447.387,460.872,13.485
2023-11-14 07:00:00,344.548,402.96,58.412
2023-11-14 07:30:00,214.462,412.302,197.84
2023-11-14 08:00:00,106.691,533.058,426.367
2023-11-14 08:30:00,-98.231,615.371,713.602
2023-11-14 09:00:00,-186.564,729.818,916.382
2023-11-14 09:30:00,261.069,1000.911,739.842
2023-11-14 10:00:00,-88.661,1077.676,1166.337
2023-11-14 10:30:00,2001.707,2740.62,738.913
2023-11-14 11:00:00,2251.731,3383.305,1131.574
2023-11-14 11:30:00,1869.333,3316.096,1446.763
2023-11-14 12:00:00,3453.684,3899.397,445.713
2023-11-14 12:30:00,3810.329,4182.754,372.425
2023-11-14 13:00:00,2220.174,3619.695,1399.521
2023-11-14 13:30:00,2178.483,3578.023,1399.54
2023-11-14 14:00:00,3602.655,3886.724,284.069
2023-11-14 14:30:00,3203.914,3815.422,611.508
2023-11-14 15:00:00,2641.737,3619.236,977.499
2023-11-14 15:30:00,2932.909,3730.445,797.536
2023-11-14 16:00:00,3236.716,3808.448,571.732
2023-11-14 16:30:00,3420.619,3800.696,380.077
2023-11-14 17:00:00,3720.592,3891.403,170.811
2023-11-14 17:30:00,3877.887,3899.606,21.719
2023-11-14 18:00:00,3995.883,3995.884,0.001
2023-11-14 18:30:00,3983.296,3983.296,0
2023-11-14 19:00:00,3763.677,3763.677,0
2023-11-14 19:30:00,3825.232,3825.232,0
2023-11-14 20:00:00,3687.379,3687.379,0
2023-11-14 20:30:00,3614.938,3614.938,0
2023-11-14 21:00:00,3488.819,3488.819,0
2023-11-14 21:30:00,3288.595,3288.595,0
2023-11-14 22:00:00,2438.819,2438.819,0
2023-11-14 22:30:00,1597.368,1597.368,0
2023-11-14 23:00:00,1367.894,1367.894,0
2023-11-14 23:30:00,1274.57,1274.57,0
2023-11-15 00:00:00,817.345,817.345,0
2023-11-15 00:30:00,570.208,570.208,0
2023-11-15 01:00:00,558.214,558.214,0
2023-11-15 01:30:00,551.871,551.871,0
2023-11-15 02:00:00,499.069,499.069,0
2023-11-15 02:30:00,511.518,511.518,0
2023-11-15 03:00:00,512.338,512.338,0
2023-11-15 03:30:00,507.468,507.468,0
2023-11-15 04:00:00,447.182,447.182,0
2023-11-15 04:30:00,467.684,467.684,0
2023-11-15 05:00:00,472.83,472.83,0
2023-11-15 05:30:00,433.371,433.371,0
2023-11-15 06:00:00,419.089,419.089,0
2023-11-15 06:30:00,408.391,425.486,17.095
2023-11-15 07:00:00,314.521,429.665,115.144
2023-11-15 07:30:00,197.823,410.899,213.076
2023-11-15 08:00:00,230.433,556.479,326.046
2023-11-15 08:30:00,227.936,609.855,381.919
2023-11-15 09:00:00,224.521,763.016,538.495
2023-11-15 09:30:00,41.667,913.368,871.701
2023-11-15 10:00:00,-282.209,1001.527,1283.736
2023-11-15 10:30:00,416.858,1420.193,1003.335
2023-11-15 11:00:00,1803.681,3300.062,1496.381
2023-11-15 11:30:00,1784.92,3492.691,1707.771
2023-11-15 12:00:00,3251.678,4008.58,756.902
2023-11-15 12:30:00,3187.49,4157.7,970.21
2023-11-15 13:00:00,3426.829,3835.954,409.125
2023-11-15 13:30:00,2191.262,3646.379,1455.117
2023-11-15 14:00:00,3282.278,3759.856,477.578
2023-11-15 14:30:00,3357.229,3839.632,482.403
2023-11-15 15:00:00,3131.79,3731.28,599.49
2023-11-15 15:30:00,3490.685,3796.351,305.666
2023-11-15 16:00:00,3180.787,3789.744,608.957
2023-11-15 16:30:00,3728.466,3864.55,136.084
2023-11-15 17:00:00,3821.993,3905.033,83.04
2023-11-15 17:30:00,3938.541,3980.761,42.22
2023-11-15 18:00:00,4125.679,4125.699,0.02
2023-11-15 18:30:00,3975.251,3975.251,0
2023-11-15 19:00:00,3800.048,3800.048,0
2023-11-15 19:30:00,3779.855,3779.855,0
2023-11-15 20:00:00,3732.949,3732.949,0
2023-11-15 20:30:00,3619.285,3619.285,0
2023-11-15 21:00:00,3490.889,3490.889,0
2023-11-15 21:30:00,3176.643,3176.643,0
2023-11-15 22:00:00,2374.223,2374.223,0
2023-11-15 22:30:00,1289.804,1289.804,0
2023-11-15 23:00:00,1164.047,1164.047,0
2023-11-15 23:30:00,1075.66,1075.66,0
2023-11-16 00:00:00,1118.788,1118.788,0
2023-11-16 00:30:00,523.472,523.472,0
2023-11-16 01:00:00,517.174,517.174,0
2023-11-16 01:30:00,521.978,521.978,0
2023-11-16 02:00:00,479.856,479.856,0
2023-11-16 02:30:00,474.904,474.904,0
2023-11-16 03:00:00,447.728,447.728,0
2023-11-16 03:30:00,487.212,487.212,0
2023-11-16 04:00:00,408.089,408.089,0
2023-11-16 04:30:00,411.07,411.07,0
2023-11-16 05:00:00,428.081,428.081,0
2023-11-16 05:30:00,410.634,410.634,0
2023-11-16 06:00:00,444.034,444.034,0
2023-11-16 06:30:00,450.368,457.594,7.226
2023-11-16 07:00:00,369.541,437.358,67.817
2023-11-16 07:30:00,342.049,456.126,114.077
2023-11-16 08:00:00,396.47,627.339,230.869
2023-11-16 08:30:00,223.014,659.171,436.157
2023-11-16 09:00:00,-88.967,729.23,818.197
2023-11-16 09:30:00,-241.68,987.291,1228.971
2023-11-16 10:00:00,110.717,1161.974,1051.257
2023-11-16 10:30:00,1862.062,2644.211,782.149
2023-11-16 11:00:00,2060.575,3455.56,1394.985
2023-11-16 11:30:00,2751.399,3819.868,1068.469
2023-11-16 12:00:00,2680.62,3859.441,1178.821
2023-11-16 12:30:00,2639.184,3665.958,1026.774
2023-11-16 13:00:00,2354.896,3454.583,1099.687
2023-11-16 13:30:00,3558.151,3912.769,354.618
2023-11-16 14:00:00,3180.897,3661.401,480.504
2023-11-16 14:30:00,3586.611,3794.577,207.966
2023-11-16 15:00:00,3559.385,3714.454,155.069
2023-11-16 15:30:00,3672.3,3769.791,97.491
2023-11-16 16:00:00,3637.105,3747.58,110.475
2023-11-16 16:30:00,3311.854,3652.722,340.868
2023-11-16 17:00:00,3393.12,3619.007,225.887
2023-11-16 17:30:00,3851.308,3872.521,21.213
2023-11-16 18:00:00,4043.354,4043.361,0.007
2023-11-16 18:30:00,3897.674,3897.674,0
2023-11-16 19:00:00,3674.238,3674.238,0
2023-11-16 19:30:00,3800.547,3800.547,0
2023-11-16 20:00:00,3762.988,3762.988,0
2023-11-16 20:30:00,3580.601,3580.601,0
2023-11-16 21:00:00,3539.036,3539.036,0
2023-11-16 21:30:00,3217.26,3217.26,0
2023-11-16 22:00:00,2533.462,2533.462,0
2023-11-16 22:30:00,1471.095,1471.095,0
2023-11-16 23:00:00,1254.125,1254.125,0
2023-11-16 23:30:00,1123.12,1123.12,0
2023-11-17 00:00:00,1236.074,1236.074,0
2023-11-17 00:30:00,611.317,611.317,0
2023-11-17 01:00:00,632.879,632.879,0
2023-11-17 01:30:00,622.23,622.23,0
2023-11-17 02:00:00,564.219,564.219,0
2023-11-17 02:30:00,602.743,602.743,0
2023-11-17 03:00:00,573.757,573.757,0
2023-11-17 03:30:00,573.013,573.013,0
2023-11-17 04:00:00,465.788,465.788,0
2023-11-17 04:30:00,436.852,436.852,0
2023-11-17 05:00:00,458.558,458.558,0
2023-11-17 05:30:00,430.788,430.788,0
2023-11-17 06:00:00,439.499,439.499,0
2023-11-17 06:30:00,395.714,399.609,3.895
2023-11-17 07:00:00,371.32,415.785,44.465
2023-11-17 07:30:00,325.98,447.54,121.56
2023-11-17 08:00:00,-14.481,535.352,549.833
2023-11-17 08:30:00,138.578,579.966,441.388
2023-11-17 09:00:00,-165.149,730.382,895.531
2023-11-17 09:30:00,-83.892,951.061,1034.953
2023-11-17 10:00:00,307.87,1469.996,1162.126
2023-11-17 10:30:00,1311.553,2571.196,1259.643
2023-11-17 11:00:00,1643.678,3002.22,1358.542
2023-11-17 11:30:00,1484.577,3140.681,1656.104
2023-11-17 12:00:00,1503.629,3078.627,1574.998
2023-11-17 12:30:00,1670.586,3122.122,1451.536
2023-11-17 13:00:00,1733.628,3181.258,1447.63
2023-11-17 13:30:00,1956.259,3149.313,1193.054
2023-11-17 14:00:00,1894.86,3120.887,1226.027
2023-11-17 14:30:00,2030.88,3152.588,1121.708
2023-11-17 15:00:00,2240.192,3198.478,958.286
2023-11-17 15:30:00,2347.578,3125.83,778.252
2023-11-17 16:00:00,3156.003,3420.432,264.429
2023-11-17 16:30:00,2940.925,3329.413,388.488
2023-11-17 17:00:00,3224.811,3380.787,155.976
2023-11-17 17:30:00,3529.249,3552.636,23.387
2023-11-17 18:00:00,3663.58,3663.588,0.008
2023-11-17 18:30:00,3507.444,3507.444,0
2023-11-17 19:00:00,3523.136,3523.136,0
2023-11-17 19:30:00,3521.89,3521.89,0
2023-11-17 20:00:00,3468.883,3468.883,0
2023-11-17 20:30:00,3323.527,3323.527,0
2023-11-17 21:00:00,3197.355,3197.355,0
2023-11-17 21:30:00,2916.832,2916.832,0
2023-11-17 22:00:00,2197.523,2197.523,0
2023-11-17 22:30:00,1345.515,1345.515,0
2023-11-17 23:00:00,1256.388,1256.388,0
2023-11-17 23:30:00,1153.529,1153.529,0
2023-11-18 00:00:00,895.918,895.918,0
2023-11-18 00:30:00,1239.47,1239.47,0
2023-11-18 01:00:00,1259.317,1259.317,0
2023-11-18 01:30:00,557.943,557.943,0
2023-11-18 02:00:00,523.831,523.831,0
2023-11-18 02:30:00,511.208,511.208,0
2023-11-18 03:00:00,508.73,508.73,0
2023-11-18 03:30:00,519.251,519.251,0
2023-11-18 04:00:00,462.442,462.442,0
2023-11-18 04:30:00,471.387,471.387,0
2023-11-18 05:00:00,420.322,420.322,0
2023-11-18 05:30:00,409.014,409.014,0
2023-11-18 06:00:00,377.86,377.86,0
2023-11-18 06:30:00,402.988,415.087,12.099
2023-11-18 07:00:00,340.842,398.241,57.399
2023-11-18 07:30:00,273.633,421.47,147.837
2023-11-18 08:00:00,289.487,639.344,349.857
2023-11-18 08:30:00,153.077,753.634,600.557
2023-11-18 09:00:00,227.651,1056.748,829.097
2023-11-18 09:30:00,1051.568,2003.601,952.033
2023-11-18 10:00:00,1600.704,2731.211,1130.507
2023-11-18 10:30:00,1725.875,2968.547,1242.672
2023-11-18 11:00:00,1550.712,2874.428,1323.716
2023-11-18 11:30:00,1067.477,2453.296,1385.819
2023-11-18 12:00:00,1608.852,3012.163,1403.311
2023-11-18 12:30:00,1715.321,3015.877,1300.556
2023-11-18 13:00:00,1750.323,3104.467,1354.144
2023-11-18 13:30:00,1808.116,3115.282,1307.166
2023-11-18 14:00:00,1916.563,3099.874,1183.311
2023-11-18 14:30:00,2151.479,3218.484,1067.005
2023-11-18 15:00:00,2143.576,3100.162,956.586
2023-11-18 15:30:00,2541.501,3267.896,726.395
2023-11-18 16:00:00,2686.664,3246.798,560.134
2023-11-18 16:30:00,3058.177,3378.635,320.458
2023-11-18 17:00:00,3222.903,3361.116,138.213
2023-11-18 17:30:00,3512.59,3537.467,24.877
2023-11-18 18:00:00,3547.71,3547.738,0.028
2023-11-18 18:30:00,3498.965,3498.965,0
2023-11-18 19:00:00,3542.37,3542.37,0
2023-11-18 19:30:00,3438.58,3438.58,0
2023-11-18 20:00:00,3366.958,3366.958,0
2023-11-18 20:30:00,3266.61,3266.61,0
2023-11-18 21:00:00,3189.545,3189.545,0
2023-11-18 21:30:00,2481.839,2481.839,0
2023-11-18 22:00:00,2211.442,2211.442,0
2023-11-18 22:30:00,1247.833,1247.833,0
2023-11-18 23:00:00,854.042,854.042,0
2023-11-18 23:30:00,1347.75,1347.75,0
2023-11-19 00:00:00,860.79,860.79,0
2023-11-19 00:30:00,862.822,862.822,0
2023-11-19 01:00:00,1189.306,1189.306,0
2023-11-19 01:30:00,492.846,492.846,0
2023-11-19 02:00:00,462.783,462.783,0
2023-11-19 02:30:00,471.523,471.523,0
2023-11-19 03:00:00,488.933,488.933,0
2023-11-19 03:30:00,463.831,463.831,0
2023-11-19 04:00:00,483.255,483.255,0
2023-11-19 04:30:00,474.54,474.54,0
2023-11-19 05:00:00,484.969,484.969,0
2023-11-19 05:30:00,456.396,456.396,0
2023-11-19 06:00:00,495.168,495.168,0
2023-11-19 06:30:00,455.309,463.728,8.419
2023-11-19 07:00:00,361.759,439.172,77.413
2023-11-19 07:30:00,199.452,418.441,218.989
2023-11-19 08:00:00,313.458,658.949,345.491
2023-11-19 08:30:00,314.785,754.686,439.901
2023-11-19 09:00:00,66.672,869.832,803.16
2023-11-19 09:30:00,364.903,1587.825,1222.922
2023-11-19 10:00:00,1712.589,2926.434,1213.845
2023-11-19 10:30:00,2100.587,3080.178,979.591
2023-11-19 11:00:00,1787.24,2994.098,1206.858
2023-11-19 11:30:00,1982.983,2979.024,996.041
2023-11-19 12:00:00,1963.812,3039.048,1075.236
2023-11-19 12:30:00,2216.022,3197.706,981.684
2023-11-19 13:00:00,1611.933,2945.124,1333.191
2023-11-19 13:30:00,2063.155,3192.461,1129.306
2023-11-19 14:00:00,1946.645,2954.114,1007.469
2023-11-19 14:30:00,2082.393,3042.224,959.831
2023-11-19 15:00:00,2168.797,3009.764,840.967
2023-11-19 15:30:00,2509.261,3103.973,594.712
2023-11-19 16:00:00,2790.819,3218.061,427.242
2023-11-19 16:30:00,2956.849,3238.425,281.576
2023-11-19 17:00:00,3084.096,3244.083,159.987
2023-11-19 17:30:00,3427.116,3460.416,33.3
2023-11-19 18:00:00,3392.222,3392.504,0.282
2023-11-19 18:30:00,3446.33,3446.33,0
2023-11-19 19:00:00,3356.857,3356.857,0
2023-11-19 19:30:00,3345.94,3345.94,0
2023-11-19 20:00:00,3210.852,3210.852,0
2023-11-19 20:30:00,3200.427,3200.427,0
2023-11-19 21:00:00,2646.244,2646.244,0
2023-11-19 21:30:00,2504.053,2504.053,0
2023-11-19 22:00:00,2225.088,2225.088,0
2023-11-19 22:30:00,1220,1220,0
2023-11-19 23:00:00,855.134,855.134,0
2023-11-19 23:30:00,866.866,866.866,0
2023-11-20 00:00:00,1243.148,1243.148,0
2023-11-20 00:30:00,597.643,597.643,0
2023-11-20 01:00:00,563.288,563.288,0
2023-11-20 01:30:00,550.66,550.66,0
2023-11-20 02:00:00,517.771,517.771,0
2023-11-20 02:30:00,524.09,524.09,0
2023-11-20 03:00:00,509.79,509.79,0
2023-11-20 03:30:00,492.844,492.844,0
2023-11-20 04:00:00,406.377,406.377,0
2023-11-20 04:30:00,418.64,418.64,0
2023-11-20 05:00:00,421.561,421.561,0
2023-11-20 05:30:00,405.707,405.707,0
2023-11-20 06:00:00,394.347,394.347,0
2023-11-20 06:30:00,381.122,389.83,8.708
2023-11-20 07:00:00,299.254,374.108,74.854
2023-11-20 07:30:00,187.645,390.509,202.864
2023-11-20 08:00:00,107.823,498.881,391.058
2023-11-20 08:30:00,-26.016,567.764,593.78
2023-11-20 09:00:00,-157.392,651.673,809.065
2023-11-20 09:30:00,-57.798,940.093,997.891
2023-11-20 10:00:00,-203.352,923.254,1126.606
2023-11-20 10:30:00,400.727,1640.812,1240.085
2023-11-20 11:00:00,1925.344,3245.425,1320.081
2023-11-20 11:30:00,1714.867,3081.675,1366.808
2023-11-20 12:00:00,1495.198,2884.585,1389.387
2023-11-20 12:30:00,1584.106,2968.142,1384.036
2023-11-20 13:00:00,1552.633,2902.259,1349.626
2023-11-20 13:30:00,1630.33,2910.177,1279.847
2023-11-20 14:00:00,1779.228,2973.475,1194.247
2023-11-20 14:30:00,1928.852,3005.158,1076.306
2023-11-20 15:00:00,2161.946,3083.857,921.911
2023-11-20 15:30:00,2354.005,3074.895,720.89
2023-11-20 16:00:00,2798.815,3318.311,519.496
2023-11-20 16:30:00,2870.343,3193.499,323.156
2023-11-20 17:00:00,3067.254,3219.137,151.883
2023-11-20 17:30:00,3334.369,3379.422,45.053
2023-11-20 18:00:00,3525.953,3526.535,0.582
2023-11-20 18:30:00,3446.893,3446.893,0
2023-11-20 19:00:00,3393.091,3393.091,0
2023-11-20 19:30:00,3324.756,3324.756,0
2023-11-20 20:00:00,3269.138,3269.138,0
2023-11-20 20:30:00,3154.869,3154.869,0
2023-11-20 21:00:00,2616.307,2616.307,0
2023-11-20 21:30:00,2580.131,2580.131,0
2023-11-20 22:00:00,2398.011,2398.011,0
2023-11-20 22:30:00,1254.637,1254.637,0
2023-11-20 23:00:00,1185.113,1185.113,0
2023-11-20 23:30:00,786.306,786.306,0
2023-11-21 00:00:00,647.551,647.551,0
2023-11-21 00:30:00,503.714,503.714,0
2023-11-21 01:00:00,516.766,516.766,0
2023-11-21 01:30:00,504.679,504.679,0
2023-11-21 02:00:00,458.474,458.474,0
2023-11-21 02:30:00,469.926,469.926,0
2023-11-21 03:00:00,471.055,471.055,0
2023-11-21 03:30:00,460.254,460.254,0
2023-11-21 04:00:00,411.827,411.827,0
2023-11-21 04:30:00,417.227,417.227,0
2023-11-21 05:00:00,409.967,409.967,0
2023-11-21 05:30:00,405.41,405.41,0
2023-11-21 06:00:00,380.61,380.61,0
2023-11-21 06:30:00,380.412,386.623,6.211
2023-11-21 07:00:00,302.774,380.711,77.937
2023-11-21 07:30:00,150.913,353.717,202.804
2023-11-21 08:00:00,100.183,493.624,393.441
2023-11-21 08:30:00,-42.479,544.299,586.778
2023-11-21 09:00:00,-118.281,652.621,770.902
2023-11-21 09:30:00,17.586,961.575,943.989
2023-11-21 10:00:00,7.736,1082.681,1074.945
2023-11-21 10:30:00,857.229,2014.733,1157.504
2023-11-21 11:00:00,1889.828,3181.53,1291.702
2023-11-21 11:30:00,1938.193,3191.029,1252.836
2023-11-21 12:00:00,1728.494,3047.521,1319.027
2023-11-21 12:30:00,1646.325,2977.309,1330.984
2023-11-21 13:00:00,1741.428,3017.668,1276.24
2023-11-21 13:30:00,2037.802,3148.35,1110.548
2023-11-21 14:00:00,1894.754,3041.791,1147.037
2023-11-21 14:30:00,2026.663,3039.48,1012.817
2023-11-21 15:00:00,2084.382,2980.325,895.943
2023-11-21 15:30:00,2267.299,3004.577,737.278
2023-11-21 16:00:00,2851.971,3390.816,538.845
2023-11-21 16:30:00,2905.666,3233.862,328.196
2023-11-21 17:00:00,3199.758,3300.395,100.637
2023-11-21 17:30:00,3375.774,3408.857,33.083
2023-11-21 18:00:00,3538.739,3538.805,0.066
2023-11-21 18:30:00,3457.463,3457.463,0
2023-11-21 19:00:00,3517.045,3517.045,0
2023-11-21 19:30:00,3495.347,3495.347,0
2023-11-21 20:00:00,3344.89,3344.89,0
2023-11-21 20:30:00,3126.036,3126.036,0
2023-11-21 21:00:00,3150.657,3150.657,0
2023-11-21 21:30:00,2835.133,2835.133,0
2023-11-21 22:00:00,2028.694,2028.694,0
2023-11-21 22:30:00,1191.575,1191.575,0
2023-11-21 23:00:00,1279.43,1279.43,0
2023-11-21 23:30:00,1053.83,1053.83,0
2023-11-22 00:00:00,752.784,752.784,0
2023-11-22 00:30:00,530.045,530.045,0
2023-11-22 01:00:00,525.044,525.044,0
2023-11-22 01:30:00,507.896,507.896,0
2023-11-22 02:00:00,471.31,471.31,0
2023-11-22 02:30:00,452.989,452.989,0
2023-11-22 03:00:00,461.726,461.726,0
2023-11-22 03:30:00,470.873,470.873,0
2023-11-22 04:00:00,435.079,435.079,0
2023-11-22 04:30:00,410.212,410.212,0
2023-11-22 05:00:00,426.209,426.209,0
2023-11-22 05:30:00,424.252,424.252,0
2023-11-22 06:00:00,415.077,415.077,0
2023-11-22 06:30:00,414.377,420.167,5.79
2023-11-22 07:00:00,316.999,413.121,96.122
2023-11-22 07:30:00,236.595,430.889,194.294
2023-11-22 08:00:00,104.442,476.014,371.572
2023-11-22 08:30:00,-3.181,588.067,591.248
2023-11-22 09:00:00,-19.86,771.117,790.977
2023-11-22 09:30:00,-93.01,899.286,992.296
2023-11-22 10:00:00,12.437,1128.4,1115.963
2023-11-22 10:30:00,-37.249,1183.932,1221.181
2023-11-22 11:00:00,1894.803,3132.76,1237.957
2023-11-22 11:30:00,1490.073,2822.419,1332.346
2023-11-22 12:00:00,1937.006,3229.687,1292.681
2023-11-22 12:30:00,1953.134,3257.641,1304.507
2023-11-22 13:00:00,2128.751,3371.496,1242.745
2023-11-22 13:30:00,2154.576,3330.935,1176.359
2023-11-22 14:00:00,2269.505,3367.844,1098.339
2023-11-22 14:30:00,2343.54,3332.537,988.997
2023-11-22 15:00:00,2450.587,3300.782,850.195
2023-11-22 15:30:00,2611.77,3299.026,687.256
2023-11-22 16:00:00,2818.404,3318.509,500.105
2023-11-22 16:30:00,3021.933,3326.296,304.363
2023-11-22 17:00:00,3431.132,3562.803,131.671
2023-11-22 17:30:00,3406.948,3439.589,32.641
2023-11-22 18:00:00,3628.334,3628.881,0.547
2023-11-22 18:30:00,3460.48,3460.48,0
2023-11-22 19:00:00,3539.992,3539.992,0
2023-11-22 19:30:00,3496.516,3496.516,0
2023-11-22 20:00:00,3485.463,3485.463,0
2023-11-22 20:30:00,3292.415,3292.415,0
2023-11-22 21:00:00,3217.729,3217.729,0
2023-11-22 21:30:00,2983.38,2983.38,0
2023-11-22 22:00:00,2053.034,2053.034,0
2023-11-22 22:30:00,1205.109,1205.109,0
2023-11-22 23:00:00,1132.795,1132.795,0
2023-11-22 23:30:00,1031.386,1031.386,0
2023-11-23 00:00:00,1112.116,1112.116,0
2023-11-23 00:30:00,593.894,593.894,0
2023-11-23 01:00:00,591.198,591.198,0
2023-11-23 01:30:00,569.426,569.426,0
2023-11-23 02:00:00,506.746,506.746,0
2023-11-23 02:30:00,537.145,537.145,0
2023-11-23 03:00:00,519.197,519.197,0
2023-11-23 03:30:00,529.749,529.749,0
2023-11-23 04:00:00,412.791,412.791,0
2023-11-23 04:30:00,418.813,418.813,0
2023-11-23 05:00:00,427.001,427.001,0
2023-11-23 05:30:00,435.637,435.637,0
2023-11-23 06:00:00,411.183,411.183,0
2023-11-23 06:30:00,390.107,394.078,3.971
2023-11-23 07:00:00,403.467,455.13,51.663
2023-11-23 07:30:00,187.272,381.846,194.574
2023-11-23 08:00:00,143.696,511.192,367.496
