Curve_Robinson Lifestyle Ratchaphruek_20240610174044,,,
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW)
25/5/2023 5:30,406.258,406.258,0
25/5/2023 6:00,366.742,377.12,10.378
25/5/2023 6:30,355.56,436.529,80.969
25/5/2023 7:00,259.174,419.49,160.316
25/5/2023 7:30,157.793,441.766,283.973
25/5/2023 8:00,-25.026,613.6,638.626
25/5/2023 8:30,-175.213,686.716,861.929
25/5/2023 9:00,-335.924,762.39,1098.314
25/5/2023 9:30,499.592,1746.748,1247.156
25/5/2023 10:00,2366.345,3424.789,1058.444
25/5/2023 10:30,1884.768,3377.149,1492.381
25/5/2023 11:00,3058.002,3639.078,581.076
25/5/2023 11:30,2907.111,3611.132,704.021
25/5/2023 12:00,2362.699,3512.775,1150.076
25/5/2023 12:30,2621.318,3600.894,979.576
25/5/2023 13:00,2001.636,3399.071,1397.435
25/5/2023 13:30,2597.03,3614.747,1017.717
25/5/2023 14:00,2158.448,3443.811,1285.363
25/5/2023 14:30,3111.206,3620.678,509.472
25/5/2023 15:00,2941.872,3582.444,640.572
25/5/2023 15:30,2955.311,3590.192,634.881
25/5/2023 16:00,2463.919,3535.61,1071.691
25/5/2023 16:30,3162.551,3673.959,511.408
25/5/2023 17:00,3555.35,3726.133,170.783
25/5/2023 17:30,3805.423,3861.773,56.35
25/5/2023 18:00,3894.795,3921.932,27.137
25/5/2023 18:30,3871.403,3875.756,4.353
25/5/2023 19:00,3996.047,3996.047,0
25/5/2023 19:30,3954.66,3954.66,0
25/5/2023 20:00,3801.004,3801.004,0
25/5/2023 20:30,3746.228,3746.228,0
25/5/2023 21:00,3607.191,3607.191,0
25/5/2023 21:30,2808.138,2808.138,0
25/5/2023 22:00,2489.446,2489.446,0
25/5/2023 22:30,1385.396,1385.396,0
25/5/2023 23:00,871.34,871.34,0
25/5/2023 23:30,825.606,825.606,0
26/5/2023 0:00,1542.671,1542.671,0
26/5/2023 0:30,813.562,813.562,0
26/5/2023 1:00,811.515,811.515,0
26/5/2023 1:30,667.861,667.861,0
26/5/2023 2:00,608.23,608.23,0
26/5/2023 2:30,620.678,620.678,0
26/5/2023 3:00,609.66,609.66,0
26/5/2023 3:30,511.777,511.777,0
26/5/2023 4:00,473.763,473.763,0
26/5/2023 4:30,458.029,458.029,0
26/5/2023 5:00,478.282,478.282,0
26/5/2023 5:30,427.36,427.36,0
26/5/2023 6:00,386.767,391.387,4.62
26/5/2023 6:30,329.189,405.508,76.319
26/5/2023 7:00,138.153,374.739,236.586
26/5/2023 7:30,81.765,471.741,389.976
26/5/2023 8:00,-90.723,562.502,653.225
26/5/2023 8:30,-124.783,651.568,776.351
26/5/2023 9:00,-269.109,747.698,1016.807
26/5/2023 9:30,1425.794,2432.774,1006.98
26/5/2023 10:00,2936.752,3659.792,723.04
26/5/2023 10:30,1995.156,3041.663,1046.507
26/5/2023 11:00,1931.827,3494.144,1562.317
26/5/2023 11:30,2929.719,3639.039,709.32
26/5/2023 12:00,1904.888,3426.718,1521.83
26/5/2023 12:30,1794.391,3460.108,1665.717
26/5/2023 13:00,1758.972,3422.463,1663.491
26/5/2023 13:30,2500.453,3668.453,1168
26/5/2023 14:00,1991.492,3550.186,1558.694
26/5/2023 14:30,2507.546,3630.553,1123.007
26/5/2023 15:00,2880.533,3604.621,724.088
26/5/2023 15:30,2744.594,3603.756,859.162
26/5/2023 16:00,3512.234,3919.217,406.983
26/5/2023 16:30,3022.123,3742.902,720.779
26/5/2023 17:00,3658.45,3910.902,252.452
26/5/2023 17:30,3522.237,3885.741,363.504
26/5/2023 18:00,3907.789,4001.478,93.689
26/5/2023 18:30,4016.023,4017.129,1.106
26/5/2023 19:00,2661.342,2661.342,0
26/5/2023 19:30,3289.712,3289.712,0
26/5/2023 20:00,3860.126,3860.126,0
26/5/2023 20:30,3577.624,3577.624,0
26/5/2023 21:00,3397.956,3397.956,0
26/5/2023 21:30,2722.603,2722.603,0
26/5/2023 22:00,2515.219,2515.219,0
26/5/2023 22:30,1235.128,1235.128,0
26/5/2023 23:00,757.064,757.064,0
26/5/2023 23:30,722.445,722.445,0
27/5/2023 0:00,687.485,687.485,0
27/5/2023 0:30,671.476,671.476,0
27/5/2023 1:00,624.638,624.638,0
27/5/2023 1:30,610.734,610.734,0
27/5/2023 2:00,601.242,601.242,0
27/5/2023 2:30,571.348,571.348,0
27/5/2023 3:00,679.621,679.621,0
27/5/2023 3:30,534.352,534.352,0
27/5/2023 4:00,440.161,440.161,0
27/5/2023 4:30,428.052,428.052,0
27/5/2023 5:00,447.258,447.258,0
27/5/2023 5:30,438.301,438.301,0
27/5/2023 6:00,441.097,448.673,7.576
27/5/2023 6:30,419.676,475.581,55.905
27/5/2023 7:00,294.411,461.058,166.647
27/5/2023 7:30,216.462,425.207,208.745
27/5/2023 8:00,271.106,684.007,412.901
27/5/2023 8:30,-191.446,672.706,864.152
27/5/2023 9:00,-228.544,832.492,1061.036
27/5/2023 9:30,-114.979,1059.333,1174.312
27/5/2023 10:00,-287.254,1056.702,1343.956
27/5/2023 10:30,1151.369,2575.055,1423.686
27/5/2023 11:00,1868.78,3271.875,1403.095
27/5/2023 11:30,1878.053,3439.593,1561.54
27/5/2023 12:00,1732.68,3344.705,1612.025
27/5/2023 12:30,2305.342,3630.298,1324.956
27/5/2023 13:00,1874.838,3408.223,1533.385
27/5/2023 13:30,1707.542,3343.342,1635.8
27/5/2023 14:00,1976.087,3219.105,1243.018
27/5/2023 14:30,2142.066,3435.844,1293.778
27/5/2023 15:00,3173.788,3600.375,426.587
27/5/2023 15:30,2209.083,3390.429,1181.346
27/5/2023 16:00,3359.214,3670.866,311.652
27/5/2023 16:30,2899.971,3614.09,714.119
27/5/2023 17:00,3195.325,3680.552,485.227
27/5/2023 17:30,3677.408,3779.5,102.092
27/5/2023 18:00,3721.838,3814.119,92.281
27/5/2023 18:30,3820.181,3837.047,16.866
27/5/2023 19:00,3963.632,3963.632,0
27/5/2023 19:30,3932.718,3932.718,0
27/5/2023 20:00,3852.549,3852.549,0
27/5/2023 20:30,3643.369,3643.369,0
27/5/2023 21:00,3570.796,3570.796,0
27/5/2023 21:30,2733.382,2733.382,0
27/5/2023 22:00,2451.79,2451.79,0
27/5/2023 22:30,1535.895,1535.895,0
27/5/2023 23:00,754.553,754.553,0
27/5/2023 23:30,691.396,691.396,0
28/5/2023 0:00,618.968,618.968,0
28/5/2023 0:30,603.867,603.867,0
28/5/2023 1:00,578.623,578.623,0
28/5/2023 1:30,556.036,556.036,0
28/5/2023 2:00,527.516,527.516,0
28/5/2023 2:30,521.26,521.26,0
28/5/2023 3:00,519.75,519.75,0
28/5/2023 3:30,504.022,504.022,0
28/5/2023 4:00,424.629,424.629,0
28/5/2023 4:30,423.184,423.184,0
28/5/2023 5:00,442.985,442.985,0
28/5/2023 5:30,415.133,415.133,0
28/5/2023 6:00,424.559,434.33,9.771
28/5/2023 6:30,336.272,448.022,111.75
28/5/2023 7:00,307.127,470.884,163.757
28/5/2023 7:30,214.54,483.969,269.429
28/5/2023 8:00,163.509,580.898,417.389
28/5/2023 8:30,-114.385,645.485,759.87
28/5/2023 9:00,-148.962,778.813,927.775
28/5/2023 9:30,683.04,1809.457,1126.417
28/5/2023 10:00,448.869,1759.421,1310.552
28/5/2023 10:30,429.5,1825.736,1396.236
28/5/2023 11:00,1708.66,3219.458,1510.798
28/5/2023 11:30,2817.06,3714.979,897.919
28/5/2023 12:00,2955.134,3682.841,727.707
28/5/2023 12:30,2524.689,3585.453,1060.764
28/5/2023 13:00,2764.908,3700.474,935.566
28/5/2023 13:30,1719.606,3363.645,1644.039
28/5/2023 14:00,1759.885,3356.976,1597.091
28/5/2023 14:30,3290.696,3694.084,403.388
28/5/2023 15:00,2207.439,3515.205,1307.766
28/5/2023 15:30,3033.933,3618.647,584.714
28/5/2023 16:00,3050.192,3747.886,697.694
28/5/2023 16:30,2899.916,3622.634,722.718
28/5/2023 17:00,3304.133,3731.946,427.813
28/5/2023 17:30,3794.024,3904.507,110.483
28/5/2023 18:00,3840.756,3866.906,26.15
28/5/2023 18:30,3894.492,3903.688,9.196
28/5/2023 19:00,3960.187,3960.187,0
28/5/2023 19:30,3983.542,3983.542,0
28/5/2023 20:00,3836.684,3836.684,0
28/5/2023 20:30,3764.912,3764.912,0
28/5/2023 21:00,3636.951,3636.951,0
28/5/2023 21:30,2678.34,2678.34,0
28/5/2023 22:00,2426.576,2426.576,0
28/5/2023 22:30,1160.576,1160.576,0
28/5/2023 23:00,718.059,718.059,0
28/5/2023 23:30,689.039,689.039,0
29/5/2023 0:00,514.007,514.007,0
29/5/2023 0:30,621.417,621.417,0
29/5/2023 1:00,624.715,624.715,0
29/5/2023 1:30,573.77,573.77,0
29/5/2023 2:00,559.977,559.977,0
29/5/2023 2:30,549.709,549.709,0
29/5/2023 3:00,568.09,568.09,0
29/5/2023 3:30,525.793,525.793,0
29/5/2023 4:00,461.277,461.277,0
29/5/2023 4:30,444.956,444.956,0
29/5/2023 5:00,461.063,461.063,0
29/5/2023 5:30,467.209,467.209,0
29/5/2023 6:00,491.723,498.178,6.455
29/5/2023 6:30,329.379,452.259,122.88
29/5/2023 7:00,363.505,489.493,125.988
29/5/2023 7:30,254.041,485.624,231.583
29/5/2023 8:00,-433.599,455.191,888.79
29/5/2023 8:30,-156.043,589.301,745.344
29/5/2023 9:00,-486.363,638.691,1125.054
29/5/2023 9:30,-300.56,897.864,1198.424
29/5/2023 10:00,-847.028,871.872,1718.9
29/5/2023 10:30,884.815,1890.659,1005.844
29/5/2023 11:00,2639.512,3504.455,864.943
29/5/2023 11:30,2853.151,3612.741,759.59
29/5/2023 12:00,2539.82,3529.319,989.499
29/5/2023 12:30,1587.129,3348.296,1761.167
29/5/2023 13:00,2510.239,3565.303,1055.064
29/5/2023 13:30,3052.655,3640.296,587.641
29/5/2023 14:00,2867.125,3541.581,674.456
29/5/2023 14:30,2893.829,3533.32,639.491
29/5/2023 15:00,3174.112,3608.621,434.509
29/5/2023 15:30,2165.806,3384.526,1218.72
29/5/2023 16:00,3369.39,3658.076,288.686
29/5/2023 16:30,3373.881,3756.503,382.622
29/5/2023 17:00,3634.113,3745.92,111.807
29/5/2023 17:30,3420.954,3755.325,334.371
29/5/2023 18:00,3757.173,3852.708,95.535
29/5/2023 18:30,3879.403,3901.574,22.171
29/5/2023 19:00,4041.025,4041.025,0
29/5/2023 19:30,3994.267,3994.267,0
29/5/2023 20:00,3829.313,3829.313,0
29/5/2023 20:30,3701.612,3701.612,0
29/5/2023 21:00,3640.623,3640.623,0
29/5/2023 21:30,2826.308,2826.308,0
29/5/2023 22:00,2506.165,2506.165,0
29/5/2023 22:30,1205.728,1205.728,0
29/5/2023 23:00,644.665,644.665,0
29/5/2023 23:30,645.621,645.621,0
30/5/2023 0:00,1232.233,1232.233,0
30/5/2023 0:30,661.743,661.743,0
30/5/2023 1:00,601.338,601.338,0
30/5/2023 1:30,441.374,441.374,0
30/5/2023 2:00,407.874,407.874,0
30/5/2023 2:30,412.184,412.184,0
30/5/2023 3:00,539.413,539.413,0
30/5/2023 3:30,386.148,386.148,0
30/5/2023 4:00,579.025,579.025,0
30/5/2023 4:30,519.525,519.525,0
30/5/2023 5:00,552.298,552.298,0
30/5/2023 5:30,570.75,570.75,0
30/5/2023 6:00,581.09,585.758,4.668
30/5/2023 6:30,534.521,602.163,67.642
30/5/2023 7:00,355.026,570.005,214.979
30/5/2023 7:30,137.168,555.909,418.741
30/5/2023 8:00,-51.5,574.05,625.55
30/5/2023 8:30,-170.854,649.355,820.209
30/5/2023 9:00,-218.872,791.71,1010.582
30/5/2023 9:30,-234.388,909.119,1143.507
30/5/2023 10:00,175.003,1145.066,970.063
30/5/2023 10:30,1377.674,2547.841,1170.167
30/5/2023 11:00,1946.743,3431.911,1485.168
30/5/2023 11:30,2069.617,3559.553,1489.936
30/5/2023 12:00,2852.75,4067.121,1214.371
30/5/2023 12:30,2307.447,3877.55,1570.103
30/5/2023 13:00,2384.095,3948.696,1564.601
30/5/2023 13:30,2949.586,3967.435,1017.849
30/5/2023 14:00,2553.38,3841.6,1288.22
30/5/2023 14:30,3261.751,3949.996,688.245
30/5/2023 15:00,2979.166,3910.792,931.626
30/5/2023 15:30,3075.337,3600.411,525.074
30/5/2023 16:00,2885.981,3705.173,819.192
30/5/2023 16:30,3618.785,3842.269,223.484
30/5/2023 17:00,3782.681,3850.995,68.314
30/5/2023 17:30,3928.471,3928.485,0.014
30/5/2023 18:00,3881.398,3888.553,7.155
30/5/2023 18:30,3884.84,3899.243,14.403
30/5/2023 19:00,4026.948,4026.948,0
30/5/2023 19:30,3945.879,3945.879,0
30/5/2023 20:00,3967.611,3967.611,0
30/5/2023 20:30,3902.861,3902.861,0
30/5/2023 21:00,3553.82,3553.82,0
30/5/2023 21:30,2903.572,2903.572,0
30/5/2023 22:00,2609.486,2609.486,0
30/5/2023 22:30,1301.753,1301.753,0
30/5/2023 23:00,653.346,653.346,0
30/5/2023 23:30,635.911,635.911,0
31/5/2023 0:00,501.215,501.215,0
31/5/2023 0:30,475.782,475.782,0
31/5/2023 1:00,471.046,471.046,0
31/5/2023 1:30,622.352,622.352,0
31/5/2023 2:00,564.549,564.549,0
31/5/2023 2:30,569.162,569.162,0
31/5/2023 3:00,590.035,590.035,0
31/5/2023 3:30,573.382,573.382,0
31/5/2023 4:00,488.447,488.447,0
31/5/2023 4:30,500.328,500.328,0
31/5/2023 5:00,456.841,456.841,0
31/5/2023 5:30,446.582,446.582,0
31/5/2023 6:00,450.356,456.913,6.557
31/5/2023 6:30,428.578,495.448,66.87
31/5/2023 7:00,291.24,467.278,176.038
31/5/2023 7:30,53.353,470.113,416.76
31/5/2023 8:00,-37.143,548.989,586.132
31/5/2023 8:30,-88.346,663.53,751.876
31/5/2023 9:00,31.833,859.141,827.308
31/5/2023 9:30,4.773,1038.146,1033.373
31/5/2023 10:00,-76.64,1131.341,1207.981
31/5/2023 10:30,1182.11,2504.554,1322.444
31/5/2023 11:00,3226.806,4081.438,854.632
31/5/2023 11:30,2814.112,4102.64,1288.528
31/5/2023 12:00,2787.527,4008.002,1220.475
31/5/2023 12:30,2775.08,4082.792,1307.712
31/5/2023 13:00,2435.403,3972.997,1537.594
31/5/2023 13:30,2829.944,4083.87,1253.926
31/5/2023 14:00,3107.722,4007.987,900.265
31/5/2023 14:30,3299.926,4062.148,762.222
31/5/2023 15:00,3318.291,4008.978,690.687
31/5/2023 15:30,3253.555,3892.696,639.141
31/5/2023 16:00,2878.768,3898.636,1019.868
31/5/2023 16:30,2835.626,3532.771,697.145
31/5/2023 17:00,3466.824,3805.489,338.665
31/5/2023 17:30,3621.916,3885.342,263.426
31/5/2023 18:00,3892.092,3984.927,92.835
31/5/2023 18:30,4017.213,4033.64,16.427
31/5/2023 19:00,4099.943,4099.943,0
31/5/2023 19:30,4107.852,4107.852,0
31/5/2023 20:00,3988.233,3988.233,0
31/5/2023 20:30,3919.805,3919.805,0
31/5/2023 21:00,3819.73,3819.73,0
31/5/2023 21:30,2856.182,2856.182,0
31/5/2023 22:00,2550.685,2550.685,0
31/5/2023 22:30,1524.314,1524.314,0
31/5/2023 23:00,1128.371,1128.371,0
31/5/2023 23:30,663.111,663.111,0
